FSC-H,SSC-H,FITC-H,FSC-A,SSC-A,FITC-A,Width,Time
1654303,237430,4351,497519,68599,5718,50,42525.113
2628822,379587,7174,887112,117634,10160,59,42525.434
1327137,238733,5263,572070,86725,8448,59,42525.465
2709750,603364,11473,1086500,215863,18766,68,42525.828
1213345,135138,1417,364375,38138,2161,50,42526.125
1769819,360707,6608,675930,121621,9816,66,42526.723
3084304,670467,14695,1457164,270955,24932,74,42527.164
3184580,713032,11573,1296472,241882,17977,70,42529.000
1397670,206245,4555,563570,74565,6549,65,42530.125
1539191,182364,3730,580330,58616,5838,63,42532.168
1619702,216439,4840,571433,70350,7151,61,42532.758
1305759,180787,2570,406689,53880,3485,55,42533.141
1453010,160662,2294,443361,46423,3272,54,42533.352
4257545,1053891,20904,1753656,381061,33186,69,42533.379
1980460,194829,4510,655255,60257,6988,61,42534.523
1783363,429699,7852,766485,145610,11580,68,42535.211
1276227,240736,4388,508969,82643,6159,65,42536.152
1410526,190729,3266,434405,55387,4534,56,42536.633
2804285,418983,7335,983988,137242,10645,61,42536.789
2135083,431782,8462,1297686,206828,17467,77,42537.047
1359254,182591,2391,417469,52570,3092,52,42537.402
1099838,114612,1782,336611,33257,2867,56,42538.871
1795555,184843,6717,573234,54330,8948,58,42539.336
2607641,268286,8010,1258768,129778,13753,75,42540.180
1228516,347834,5179,662760,138806,9700,68,42540.355
1922826,202261,4960,617211,61220,6743,58,42541.023
2475568,567633,8713,1260537,234413,16530,79,42542.727
1478879,235743,4421,783615,100030,8526,74,42544.367
3428020,625961,13100,1442678,237923,21159,74,42545.305
2154832,467108,8706,889498,164324,13233,70,42547.340
3135168,574273,12077,1478861,252408,21719,76,42547.672
1614326,315400,6247,787453,130180,11267,73,42549.316
1351567,177348,2213,414973,51239,2944,53,42549.500
2251722,475333,10300,1369049,268713,25353,85,42550.000
4857388,1056191,20048,2031337,383338,32378,70,42550.344
3330276,594958,11208,1520351,245148,19679,73,42553.758
1819909,183015,4105,548875,51779,5630,49,42553.820
1709015,274163,4460,558439,83359,6160,55,42554.219
2705448,678209,13398,1361736,287668,25133,79,42555.961
1371492,293755,5616,600112,105793,9112,68,42556.867
1364452,240282,5120,577876,89227,8761,69,42559.211
2034074,232149,5121,655354,70678,7180,60,42561.656
2121358,524809,9896,1063532,233698,16288,72,42561.695
1381885,422441,6805,701135,163237,11897,74,42565.656
1550009,289988,5118,599869,97782,7196,61,42565.852
1732514,316781,6145,747856,126159,10607,70,42569.656
2253392,363883,6603,860532,126850,10313,67,42573.574
1715420,366354,6471,885266,151461,11743,73,42578.758
1116757,122777,3318,348597,35934,4776,56,42579.586
1592215,224489,4993,631745,79351,7469,65,42583.539
2003021,281880,6762,628067,83680,8684,56,42583.727
1662029,259249,6347,722828,115759,12476,70,42583.898
1251609,231275,3578,501903,79077,5263,65,42586.922
1246048,255768,5488,635245,109646,8962,70,42587.172
1107158,144856,1896,324499,40301,2481,48,42587.195
1441187,182726,2296,439087,51449,3543,49,42587.219
930834,243488,4617,528134,108994,8540,75,42589.215
1171748,156168,4082,436692,51272,5996,62,42589.977
2635482,600631,12610,1022403,200524,18949,68,42593.863
987367,119547,2068,293488,32610,2627,46,42593.941
1883036,336509,6325,734170,118722,9851,68,42595.035
1382147,279188,7460,833670,144874,15218,77,42595.867
1086604,248417,4285,461743,93925,7155,60,42595.930
1199219,129032,2010,374207,37859,3054,57,42598.207
2215595,306671,6768,844465,103855,10920,66,42599.367
1903067,501333,9396,1141162,235974,19935,82,42601.641
2426046,509317,9609,1135678,194817,16100,72,42602.844
1756378,283811,7607,821348,118163,13358,72,42606.070
2223030,247779,5270,719580,75425,7359,61,42607.500
1344932,190663,2374,423636,56139,3140,57,42608.184
2809600,509434,10909,1876776,309266,24664,89,42610.555
2854278,604895,12647,1496325,272203,24569,78,42611.133
1638864,289119,5240,636137,98209,9025,54,42611.141
2562437,409454,7083,827741,122154,10055,56,42611.477
1755556,289879,5960,834388,134978,11804,73,42612.211
1474436,294788,5821,603057,101089,9163,65,42612.754
1208897,333910,7275,772255,179258,15177,77,42613.039
2091153,505198,10957,912055,184593,17159,70,42613.324
904887,93882,1593,276182,27168,2555,55,42614.410
1113758,251390,4631,514608,97526,7553,70,42616.129
2504106,308023,7588,928657,105128,11703,66,42616.633
2948055,853562,17267,1515518,347133,32035,76,42617.883
2019592,234644,7385,715493,79547,10671,63,42619.367
1951668,343196,5813,834565,138814,10251,71,42619.805
1844115,353225,8263,1158699,187690,16949,81,42620.816
1652310,259781,5278,636999,87080,8072,58,42620.930
2778563,431857,9366,1096852,157890,14299,67,42621.328
2317200,335734,9128,1067855,142618,17577,69,42621.402
2369252,576490,11860,1017476,225696,20917,72,42623.223
2724267,714913,9722,1108339,244619,15332,63,42623.242
1372691,205616,3210,442312,60790,4397,59,42624.496
1923682,259089,5062,727567,87116,8106,61,42624.570
1231078,281033,5547,564336,114955,9333,66,42624.828
2251150,470261,10432,1221170,210296,19492,78,42625.332
1227343,283113,4518,501424,96581,6315,57,42625.398
1455821,167590,2211,437593,46890,2925,50,42625.609
1403532,182669,2384,429654,52553,3549,54,42626.047
2035666,464099,5576,930187,193810,10745,66,42626.387
1528510,222702,3273,460904,61874,4294,45,42626.414
1151428,146044,2347,335242,39827,3167,43,42626.547
2015554,390453,7520,799958,136890,10718,67,42627.922
2286896,335788,6666,727850,99470,8754,54,42627.938
1314131,208314,5034,467943,64492,7050,51,42627.984
1796755,263127,5405,593478,82331,7778,59,42628.711
3345776,560272,11123,1335926,209935,16535,69,42629.629
972865,142055,3039,353834,47547,4931,62,42630.891
1966913,303831,6670,735721,98057,10176,64,42632.676
1874922,600911,7224,717572,195952,11128,62,42632.934
3324495,773635,11987,1795158,379456,26180,78,42633.430
1643271,250804,3917,522918,73203,5536,50,42633.551
1909053,269418,6619,695200,90448,10244,61,42634.078
1282802,197897,4867,473125,67260,7774,58,42634.297
2684699,313771,7330,932347,103318,10924,63,42635.309
1760234,509998,9166,1342317,321196,23362,95,42635.777
1596075,306998,3688,506824,91715,4608,56,42636.254
2258892,292419,4869,725895,88768,7151,59,42636.766
1923868,280752,6655,782845,116568,10734,66,42637.000
1989453,263848,6714,667653,81885,9962,56,42637.152
2037541,502239,5628,704332,154699,7879,62,42640.648
1990605,365653,7677,971765,195208,16259,75,42641.109
2169568,396489,6933,841890,140437,10824,67,42642.438
1322949,225007,1950,405570,65997,2860,55,42642.926
1491222,286401,4844,563975,99145,7073,65,42643.820
3663023,880213,15187,1689469,350799,27028,75,42644.211
1450788,175798,2949,442098,50877,4021,57,42645.375
3189061,659855,12587,1107254,205422,17729,62,42645.531
3163169,476637,9239,1171775,164102,14570,68,42646.453
3200427,620900,14837,1221553,211622,23218,64,42646.738
2081787,241759,4350,643988,71404,5656,57,42647.344
2769123,528528,10017,1127994,199735,17157,74,42648.477
1862634,296940,7174,670005,93926,9850,63,42649.969
1579094,290297,7018,688316,107548,10421,66,42650.539
1428732,244366,4806,519033,74525,7353,62,42651.672
1184447,186802,5707,489140,69566,8727,62,42651.688
1292332,207125,5576,548690,78452,9130,67,42652.652
1730868,293450,5228,702543,104538,8926,64,42655.188
2044893,490531,6795,995509,217265,13392,80,42657.328
1869334,298266,6064,946944,133259,10800,74,42661.352
1613578,280280,5862,812207,130243,11294,76,42663.574
1857349,324374,6564,726422,111625,9717,66,42664.473
1882292,275281,5185,624297,85921,7234,60,42665.266
1221693,255518,4961,502357,89383,7466,65,42665.895
1341263,252434,5328,636219,100782,9340,69,42666.547
986064,84647,1093,290685,24383,924,54,42667.742
1464141,198235,3337,467500,58485,4285,59,42669.297
1002885,201412,3406,424097,70495,5796,65,42670.219
1099699,133444,2435,343514,38348,3635,53,42670.328
1649620,304124,5906,586373,97210,8705,58,42670.516
1158577,230104,4824,520149,88057,8333,69,42671.414
1767326,329429,6764,736204,114869,10452,68,42683.031
1820079,287888,6251,745789,112029,10105,67,42683.633
1871448,387774,6723,723496,130758,9591,59,42683.652
1459313,331750,6233,872276,165643,12934,81,42685.352
2675528,467618,11614,974025,148646,16636,64,42686.633
1129098,269121,3896,465180,89479,5951,63,42687.184
1809202,261380,5542,663379,84659,8147,64,42691.871
2642549,353077,7541,1108628,141965,13127,69,42693.039
1149024,288007,5093,577276,115401,8634,71,42694.367
2492984,573814,11616,1780898,334261,30115,92,42694.695
900234,82286,1771,262101,23477,2305,49,42695.234
2264921,387731,7633,902800,139668,12139,68,42697.035
1043517,196127,3073,407134,67670,5069,63,42698.273
943528,195432,4085,394563,65878,6344,64,42699.086
2109072,317289,6510,793717,111518,10219,65,42702.664
3004690,538153,12327,1711208,284895,26848,87,42703.758
2077313,301046,6798,946508,128774,11442,72,42705.758
2663400,649797,12346,1459579,302611,24492,80,42706.227
1857714,343911,8938,769578,126468,15048,67,42708.066
1509480,210047,3929,501881,62792,5656,60,42710.109
1439425,302069,5455,688052,113404,9564,69,42712.359
1179891,233941,5223,500809,87216,7862,67,42714.133
1600025,263207,4972,704842,102106,8959,68,42714.266
1882996,424761,7569,1062064,206773,15171,80,42714.965
1486218,239059,4415,501822,72034,6364,60,42716.766
1711497,357619,5046,788582,140487,8998,67,42716.906
2242349,383712,6505,937100,141692,11023,67,42717.445
1191540,95021,1931,344662,25899,2738,48,42717.586
1452916,182407,2994,450660,52987,4111,57,42718.523
1061939,221960,4038,591542,103423,7375,75,42720.453
2489020,425571,6818,1153304,193502,13332,76,42721.598
1408741,208119,2975,537712,65679,4536,64,42723.305
2072437,313585,6454,699663,101841,9245,62,42723.977
2256601,261005,6775,788767,86588,9295,59,42724.098
2133299,305832,5673,899316,112630,9178,67,42724.684
2221962,361102,9101,817770,121221,13759,62,42724.898
1369461,288514,6325,807307,137785,12877,78,42726.148
1816700,459568,6901,747429,164627,11177,68,42726.957
2915085,384021,9415,996028,119554,13410,61,42727.375
2235511,427929,8578,1164598,182795,17207,76,42728.617
1320646,204773,3622,478363,67537,5994,55,42728.727
1276496,186617,2676,395968,54614,3939,58,42729.996
1252147,128332,1561,378161,36551,1533,54,42730.281
2184682,349334,5453,842422,126996,8117,67,42732.266
1640157,279612,6164,615296,92745,8686,62,42732.664
2217342,585864,11235,967395,212489,17513,69,42733.129
2532962,364572,5061,863682,116581,7525,59,42733.383
2231651,272099,6370,687502,79871,9297,55,42733.707
1164903,146864,1806,342555,41630,3239,50,42733.938
1128537,202543,2393,419014,71799,3528,64,42735.188
1535965,273314,5390,748564,110812,9877,70,42736.086
1737023,366899,6674,776317,137502,10971,65,42736.141
1120985,241195,4720,485820,88658,7230,68,42736.945
1967506,425596,6893,698741,139065,9791,63,42737.535
1654513,263285,4985,572540,81212,7003,61,42738.922
2388174,580518,12473,1275974,274195,23623,76,42739.109
2081141,359689,8935,1151423,185740,20646,77,42739.445
3003425,507295,10950,1232736,178074,15441,67,42740.164
2351616,514254,10542,1102308,219417,20315,76,42740.555
2194602,392605,7313,1072207,174575,13669,72,42741.555
979075,213281,3326,416120,73048,5178,63,42742.207
2975040,568761,10636,1816104,326561,27422,87,42742.680
1229589,161322,2204,376900,45988,3234,50,42742.988
1775014,164695,3564,547661,48785,5044,58,42745.879
1991014,266611,4103,680229,87877,5991,58,42745.945
2301734,355640,8825,1007469,139988,15065,70,42746.836
2663291,884159,16732,1858338,471945,39041,89,42747.781
1515989,185962,2881,483710,54303,4346,53,42748.105
1750406,271512,6314,669086,92920,9032,65,42748.836
1264336,296396,4063,612865,117846,6979,67,42748.988
1173463,166973,3792,445977,55336,5800,61,42749.484
1795689,229019,5363,675848,79656,8355,65,42751.117
1719030,251479,5135,615412,81057,7193,61,42751.543
1296819,304434,6086,649826,126677,11133,67,42751.645
2624561,450056,7552,919516,142817,11323,64,42754.773
4225557,755692,14447,1922583,298604,25786,75,42755.266
1467433,288760,5141,742635,122245,10513,66,42755.383
1353697,222309,5210,532810,72878,7893,65,42756.609
1997915,300140,7077,718020,98338,11305,64,42757.555
1770420,186029,4678,553777,54175,6241,53,42757.641
3430246,735450,15906,1602108,301982,27921,73,42758.313
1183029,250367,4942,673843,114162,9882,65,42758.445
3329079,635662,13645,1541660,284990,23890,95,42758.727
1713866,325611,5260,677134,110845,8232,58,42758.980
1384223,108307,1850,435928,31340,2459,58,42760.047
1113491,228539,3325,456204,78258,4938,64,42760.656
1105358,243263,3707,453273,87020,5763,66,42761.188
1933572,354040,3991,711469,117337,6289,62,42761.492
1034996,221250,3886,425503,83056,6611,68,42762.637
1260244,224513,5627,503520,75688,8047,61,42762.848
2163949,354503,6637,885447,129043,10070,62,42763.004
1120181,246434,6070,471506,83155,9080,56,42763.051
3527206,678164,17882,1802092,326192,36691,79,42763.156
2569283,431525,10803,1060469,157457,16592,69,42771.336
2024924,219254,5696,674272,67291,8177,61,42779.512
2533774,492679,8696,1025575,181570,14433,68,42779.797
1830512,372574,5695,707552,126042,8875,59,42779.969
1270552,295603,5709,580094,114419,10113,70,42782.258
1331802,149826,2010,401858,42250,2348,51,42782.344
1971534,186774,2837,620153,55841,4182,55,42782.523
1646579,231987,5889,585937,70703,8760,56,42782.664
1167608,119209,2249,352330,34493,3306,50,42782.926
2492376,395696,7997,1234315,175287,15560,75,42784.578
1070863,109421,2245,332496,32337,3090,57,42789.617
1207873,294204,4622,492128,100537,6918,65,42791.203
1958753,217536,4206,654366,67911,5976,61,42791.836
2199332,298507,6428,906473,123075,10657,69,42793.914
1504248,328470,5561,680625,121887,8752,67,42794.500
2154541,219008,3785,682979,65422,5168,57,42794.773
1732912,367628,6061,655451,120197,9065,65,42800.102
787868,171487,2800,339534,61761,4169,65,42802.188
1417323,134890,3378,458272,39585,4698,59,42805.043
1343888,285069,5724,738156,128632,10529,75,42806.426
1159636,220360,3706,444501,72414,5015,61,42806.914
1794960,415672,8239,992898,182193,15738,72,42806.930
3461433,614650,13027,1464240,222255,21383,67,42807.250
2794357,477101,9185,1328329,201371,17586,79,42808.652
2022779,265675,6090,701144,84125,8232,62,42809.539
1980176,412375,7006,902697,163711,11986,70,42810.227
1272076,246663,4225,597162,92635,7594,70,42811.098
907278,205563,2782,414938,79632,4423,67,42812.457
1475692,331238,6556,641403,120716,10201,68,42818.676
2785522,611082,11798,1401637,270287,21893,77,42819.883
2085947,216823,5784,710475,71155,9001,62,42821.008
1924488,282582,5725,689508,93745,8857,57,42821.016
1125514,125275,2815,343595,35309,3649,50,42821.219
2038416,415948,8697,1029418,179206,16636,77,42821.801
1707573,449226,8438,840908,178802,16592,71,42822.578
3332099,640545,13148,1308621,226215,20179,68,42823.945
1692224,282466,6858,576782,85530,10467,61,42825.371
2926591,442576,10704,1577747,238219,23925,78,42826.102
2854900,427197,11194,1124601,159383,18719,62,42826.219
1457274,177808,2605,432608,48799,3899,44,42826.246
1517308,251713,4939,637030,93787,8517,64,42826.715
1718867,207587,5383,608509,66095,8435,59,42827.070
2201425,278186,6367,865169,99704,10327,67,42828.746
2027338,354361,6737,763966,118161,10838,66,42830.797
3030873,811726,14164,1565937,359561,26308,78,42830.852
2702751,393756,6575,1170962,158212,11847,68,42831.195
1533638,279430,5829,566131,89730,7377,62,42831.961
2467340,382200,7893,824204,117789,11913,62,42833.148
1552329,302774,4401,606565,106658,6896,62,42833.547
1717348,284302,5699,622158,93913,8905,58,42833.625
1437399,333084,5994,644848,123982,9145,62,42833.824
1913537,512060,8286,1339762,280826,20981,83,42834.258
2483234,562233,10251,1242859,273413,23332,84,42835.008
1207423,239975,4584,476082,85696,6062,62,42835.375
941205,105900,1880,291755,30830,3020,54,42836.125
1392475,178814,2850,424612,52179,4199,56,42837.227
1593813,348267,7970,582078,105098,11051,63,42838.586
2459295,419998,8612,945874,143508,12814,63,42838.641
1249357,146726,1592,369375,40684,2264,46,42838.742
1901653,292260,6155,954408,138240,12801,71,42839.355
1345798,403492,7872,925816,253621,22111,90,42839.852
2177183,280622,6699,790480,94263,9429,63,42840.465
1818221,499546,6761,711108,171724,10194,66,42842.133
1553373,241733,3719,505760,71613,4974,58,42842.730
1291563,91620,1802,392386,26440,2523,56,42843.484
1917718,319116,6021,746907,111474,9345,67,42844.742
3459299,549044,10747,1205103,176005,15397,64,42846.195
1544759,195662,4864,514885,59683,7489,53,42846.297
1373398,239266,3556,564209,86500,6120,58,42846.430
3296515,706537,11916,1230435,239442,17587,66,42848.457
1266272,270236,4764,558547,103725,7278,66,42849.367
1522673,174597,3067,458224,50524,4429,55,42849.727
3558407,927645,15794,1537882,345155,25107,68,42849.902
1425249,105260,2723,420763,27027,4015,46,42849.969
1876293,303767,6717,644791,91693,10133,54,42850.082
3113360,436082,9577,1171258,151110,14435,62,42850.254
1738384,294053,5999,867045,124329,11779,72,42851.363
1171046,255874,4714,624654,118371,8448,73,42852.219
1904777,287941,6612,754412,102908,10470,61,42852.309
1759112,306549,5979,677317,102868,8661,65,42853.625
2034825,264912,7045,1025811,126419,13136,71,42853.797
1437925,249173,4577,744393,105621,8464,65,42853.871
2290101,286407,7296,896065,108019,10650,65,42854.590
2115668,691027,12413,968598,269701,22290,72,42854.656
2231371,454876,9843,1082508,208675,19867,78,42855.109
1865980,236172,4470,582355,70146,5889,59,42857.156
1608859,291720,6325,706252,115886,10167,65,42857.223
2728492,464802,12370,1187776,178853,20561,70,42857.715
4093979,815205,15708,1611002,283189,25034,66,42857.969
1458241,195309,2388,467331,57545,3507,58,42859.098
1969885,228930,5595,858009,99806,10608,70,42859.305
2094037,366809,9005,783688,119641,13361,64,42860.270
1890184,326540,8602,981956,154510,16602,69,42860.320
2068795,229530,5794,758451,76983,9365,63,42861.273
1402787,287779,7101,678417,120438,12420,71,42862.180
1183083,171968,2505,377760,50676,3520,59,42863.945
1383052,232708,4886,492936,73919,7082,58,42863.980
1874696,288664,4790,824739,124071,8063,72,42865.117
1564886,235397,6131,525247,72571,8361,56,42865.336
2395316,335505,7855,949269,121953,12207,67,42865.789
3282996,689993,13122,1210203,220912,18917,66,42869.750
1578709,254071,6383,563906,80279,9360,54,42869.781
1103010,128889,2510,353452,38021,3763,57,42870.918
2205799,577327,10889,1637701,336542,27443,90,42873.313
1839837,343066,7585,710439,112910,11882,64,42874.375
1042613,252484,5788,543842,107441,10024,75,42876.488
3627576,692142,13322,1265347,217835,19157,64,42879.695
2061962,288312,5512,754537,95991,8233,64,42881.336
972019,219012,2775,411691,74933,4466,66,42883.742
2047439,507768,8142,920907,213976,15077,74,42883.941
2956529,738723,12289,1322917,296662,22043,75,42884.438
1180208,120429,1913,351303,33815,2673,51,42884.859
1528984,208399,4336,556475,68640,6331,63,42886.098
1818088,380947,8370,1061465,193020,17039,77,42886.883
2006888,356939,7664,1161837,191646,16059,81,42888.352
2436605,400394,8093,804821,121214,11344,57,42888.555
1276976,166370,2347,406692,49167,3284,57,42889.523
1948023,278618,6854,747295,97614,10092,66,42892.207
1550283,245007,5405,601989,84325,8072,59,42892.320
1437365,228944,5273,589232,75722,8618,58,42892.387
2286015,370400,8015,1085408,164414,15256,75,42892.945
1940461,350170,7112,935378,143383,11812,71,42894.453
1400918,308927,7347,665612,118794,11615,66,42894.781
2264039,461428,6999,1026088,178688,12324,71,42896.039
1320186,287458,5106,599789,114881,8942,70,42898.172
2929541,761117,15769,1416485,331170,30295,84,42900.813
1414904,184644,3076,440112,53823,3623,58,42903.289
976633,104636,889,285128,29853,1483,50,42903.430
1413020,170552,3061,447344,50518,4128,58,42906.867
2341078,492451,11612,1418111,295016,27598,82,42906.910
2044341,298282,7690,762741,101827,12486,65,42911.047
1049069,121846,1248,314435,35041,2019,54,42911.699
1789232,386367,6894,713974,125072,10242,66,42919.094
2158360,307735,7156,882095,110504,10709,65,42919.406
1194123,157165,2612,379002,46355,3663,57,42920.500
1357833,319344,7735,624541,127929,12878,70,42922.164
2934916,703164,13172,1358096,283231,22827,77,42923.680
2317848,398708,8685,1301702,225834,19259,79,42925.766
1720846,288501,5585,570211,87627,7773,53,42925.879
799358,109658,1609,243609,31928,2629,54,42929.551
1603612,339660,6506,830375,137221,11567,73,42931.023
1935113,285129,5452,686831,96783,8225,63,42935.320
1118493,159636,2465,348100,46406,3752,57,42938.512
1816025,242082,5908,654386,83303,8688,62,42939.082
2683626,406564,9437,1339477,182569,18290,75,42939.496
2150003,367701,9836,1157124,166809,18071,75,42940.398
1651935,248898,4960,627419,85064,7426,64,42942.191
1622853,274787,4498,701705,132732,9831,77,42943.520
1789811,406828,9059,1246744,256567,22080,90,42944.645
3895916,683193,13488,1502587,234405,20548,69,42945.234
2068363,430444,10339,1230372,223778,21607,82,42945.785
1921076,353787,7610,1641464,287578,28982,101,42946.176
2398577,325440,8319,894488,114624,13676,56,42946.215
1125061,205959,4851,589359,93965,9546,65,42946.547
2349818,532325,11557,1124451,211737,18961,67,42946.625
1712682,220817,5556,695765,96878,9467,73,42948.629
3739204,825569,14792,1420811,281443,22815,67,42949.434
3110584,483641,11451,1412631,196897,20567,72,42950.383
2369459,607997,12302,1038349,222902,19369,64,42950.527
2102985,235470,5964,776939,77540,8297,61,42951.133
1093791,324363,5817,563664,130121,10431,70,42951.688
1444334,250030,4769,1001146,156222,14120,94,42951.719
1257222,225697,4391,507465,76676,7313,61,42952.141
1880060,339169,7669,752179,119413,12596,67,42952.852
1771996,315784,7308,674642,110493,11654,60,42953.016
1878076,538346,9529,1092363,259546,19945,86,42954.566
2042770,516313,12115,1287583,257058,25665,84,42955.328
2717546,463469,12466,1066584,162251,19130,62,42955.422
1287056,252103,5539,554255,85597,9396,66,42957.375
1269704,162965,2683,397263,47528,4166,54,42957.508
1750882,291220,6004,734287,111771,9515,69,42958.535
1662436,250904,6496,706618,101229,11065,69,42959.031
3173800,595822,9593,1097257,184131,12964,63,42959.539
1135310,274631,5094,705236,133854,10783,72,42959.805
3735732,537342,13452,1636336,214643,23039,73,42960.449
3241306,786572,15697,1552613,295874,26733,70,42960.941
2470995,365421,7319,917610,121866,10946,60,42961.211
3519942,1112641,18450,1814316,508999,35964,80,42962.547
2276066,507263,9158,1220520,227729,18976,72,42962.816
2524085,370210,7911,827288,114840,10749,60,42963.457
1801584,348091,5842,698107,122022,9536,64,42964.059
1909636,292646,4895,586339,84719,6910,53,42964.102
1620246,315161,7415,779566,129207,13028,69,42964.398
1004910,176208,3516,381830,56789,5308,57,42964.664
2250901,488229,10399,998831,168291,16340,68,42965.289
3312494,514418,11062,1205696,168012,16404,61,42965.445
1329287,287926,5330,669888,122516,9587,66,42965.738
2387251,573462,13947,1178837,242050,25401,77,42966.633
1240729,158668,2869,390184,46528,3996,57,42967.727
2438758,535136,9618,1569040,329324,29416,101,42968.234
3283222,464880,9927,1220220,161102,14862,61,42968.406
1934815,270640,6545,678519,85952,9646,61,42969.301
1966250,297704,7444,989333,169181,16360,84,42972.906
1668382,348204,5011,587743,109438,6747,58,42973.211
2976387,460829,7945,1557119,253292,18523,90,42974.266
1373181,182126,3550,492978,59713,5251,56,42974.500
1250410,164952,2678,383990,46759,3630,50,42974.586
1243013,187615,3041,387279,53842,4266,48,42974.602
2298011,519411,9856,1154072,209532,17243,68,42974.801
1408062,253248,5739,612344,92822,9014,68,42976.867
1799876,287368,5014,604725,89361,7772,61,42978.848
2449821,557305,10607,1100808,218407,17972,71,42982.063
1296113,107978,3254,398690,29399,4582,51,42982.219
1217100,301856,6124,646183,126639,10733,71,42983.359
1824352,277704,3637,607519,86799,4871,55,42983.402
1601969,319240,6346,789292,133400,12188,66,42983.430
1884783,296239,5455,660769,94499,7887,62,42984.922
2679626,581864,11251,1319278,236625,20039,75,42986.035
1965261,323122,6361,780671,116205,10203,60,42986.125
1969828,275020,5591,715129,89732,8192,63,42988.105
1595653,228283,3451,639799,84402,5110,62,42988.266
4183516,874335,19422,2057360,390676,36922,81,42988.570
1593061,329774,7258,754355,129799,12688,61,42988.730
2409547,583986,11078,1592133,343015,28389,87,42990.359
1794490,291499,7101,812914,113309,12213,65,42990.703
2367461,502870,10963,1156801,214201,19167,77,42991.559
781851,151040,3110,301713,51705,4463,61,42992.234
1256151,276968,4275,526031,98175,6614,66,42992.922
1176016,152577,2317,356554,44157,2817,56,42994.395
1385398,292669,3466,531711,99317,5390,66,42995.449
2344768,479412,8652,798060,145682,12035,62,42996.188
1929654,230122,6650,731348,82428,9530,66,42998.824
2757715,663424,11595,1431279,280388,21789,75,42999.055
1005775,166916,3841,402649,56475,6110,59,42999.461
3330962,631893,14382,1561001,272925,27000,79,43000.410
1209735,159667,2334,377712,46618,3352,57,43004.523
2745643,431993,9175,1267557,204043,16935,79,43005.359
1285358,288243,6006,629191,116768,11227,64,43005.516
1921574,366529,6368,665928,115041,8859,62,43009.133
1286697,234922,2703,416544,69742,3380,54,43009.289
2819233,448000,10492,1475308,214634,18749,79,43011.250
1521732,284970,5842,627343,103639,9224,67,43013.555
1375938,394086,4940,632324,144557,8420,70,43018.430
1203447,265104,4464,502489,89431,6302,61,43018.559
1577545,207807,3661,512661,63562,4998,60,43020.551
3151288,612274,12972,1410225,261878,22827,77,43023.523
2365894,448355,9967,1152673,175533,17724,77,43026.137
970211,147858,1734,299816,43155,2206,56,43028.508
1407913,374987,7081,964738,214570,16762,85,43033.875
1274212,266162,5994,534022,91046,8671,66,43038.090
1453152,172181,4345,451194,50008,6019,55,43038.316
975301,197437,3677,409055,72505,6584,66,43041.020
1220637,283325,6096,686438,127510,11911,75,43041.375
2708910,478821,10840,1363183,217744,20912,76,43042.559
1707461,417380,9036,1299020,308825,26890,95,43042.965
1450629,210313,3502,453103,61007,4534,56,43043.688
1844270,284094,3757,633285,90295,5240,61,43046.207
1733706,372743,5852,840461,144385,10746,72,43048.492
1314863,133805,2401,400373,37044,3137,51,43048.609
2567041,1031541,11823,1762492,506129,30124,86,43050.508
771652,166692,2680,314598,56818,3750,60,43051.168
1839156,392719,7378,912693,165198,13083,73,43051.438
1426459,255528,6721,580793,93339,10321,60,43051.555
2122176,374759,7805,878774,152309,13411,71,43052.469
2081561,336069,6871,934789,135264,11381,64,43052.520
2304382,381888,8096,1024118,153104,13154,71,43053.969
2158627,280655,6066,873343,100797,9649,66,43054.578
1381388,323230,5550,765701,154534,11552,76,43055.371
1687375,304670,9014,694928,115488,14942,70,43056.852
2398284,375349,9152,818849,113972,12908,62,43057.844
1609032,345316,5616,792438,145000,10158,70,43058.000
3938627,671157,13477,1593645,250566,21853,68,43058.289
2047613,327860,6126,788861,116673,9532,63,43058.832
1971454,249266,7191,879386,100097,11425,65,43059.055
1290150,197228,5569,475423,63986,8359,62,43059.977
1176700,212215,4245,467773,69800,6901,64,43061.387
1161635,153876,2939,356627,44366,3859,54,43061.645
1842010,355312,6218,631040,110004,8772,62,43062.430
1299658,197182,3054,461085,64486,4651,61,43063.813
1509720,291308,4364,607543,100098,6771,64,43064.199
1864444,318696,6626,730321,107362,10875,66,43065.895
2096312,364206,7341,663183,110647,9843,57,43066.242
1636997,403581,5189,685009,143761,8407,66,43067.414
1395604,385998,10693,617358,123617,16383,66,43067.906
1875938,209654,4384,650269,68389,6993,60,43068.266
1330124,261311,3315,456174,81506,5337,61,43069.535
1766640,327191,5973,818399,131943,11181,72,43070.172
1670482,168173,6248,752953,73485,10009,70,43071.742
1690776,366274,4893,700589,128803,7742,63,43071.891
2709906,451101,9891,988091,146368,14648,63,43072.289
915487,223946,2451,352439,73649,4205,58,43072.637
1723320,321841,5328,614549,104309,7532,62,43073.551
1873740,158308,4037,572412,46236,5699,58,43074.813
1776415,210758,4100,658964,71082,6004,62,43075.109
2906134,459854,10788,1344871,182342,17977,72,43075.695
1055703,316105,4964,701891,142311,10227,78,43076.477
2573180,303547,5740,822511,92090,8513,56,43076.523
1246819,251060,4693,513489,86115,7402,61,43076.945
1645667,403394,8046,896485,204557,16382,75,43076.992
1890365,396518,8469,1123795,197725,17226,83,43077.766
