FSC-H,SSC-H,FITC-H,FSC-A,SSC-A,FITC-A,Width,Time
1321288,307144,4915,570832,107125,8386,60,39226.195
2519130,958616,14380,1437952,422037,30714,83,39226.824
2987057,350417,12352,965295,104323,16278,62,39228.418
1881400,341735,8527,796100,123712,13328,69,39231.348
870951,104647,2012,269328,30478,2595,55,39232.297
1379811,137110,4489,434903,39994,5673,59,39233.926
1398882,252331,3126,449624,75672,4512,58,39234.398
1907296,516114,11294,818060,172436,16783,68,39236.230
1619078,176017,4317,515366,51635,6201,57,39236.680
2038127,330702,7482,835680,130275,12436,70,39238.152
2282549,585717,10913,1334439,277786,22985,80,39238.918
1102950,181786,2867,348088,54050,4503,57,39241.652
1150833,321535,9040,727667,140928,19893,80,39242.078
1400006,250130,4687,487831,76478,6730,62,39243.117
1175094,85901,2711,360088,25018,4135,57,39244.734
1882933,408522,10278,845799,171198,18399,74,39245.941
1462966,243971,4502,462371,70918,6337,53,39246.047
2335777,400433,10531,1209396,177896,19635,76,39248.789
2132975,460303,11763,985092,178757,20060,70,39249.074
1166617,180810,3801,368708,53111,5202,54,39249.523
1147960,370015,7883,592164,147945,14146,74,39250.367
1126657,121064,3658,358508,35803,4937,58,39256.539
1303211,336790,6288,695731,144917,11991,76,39258.449
2846855,622055,13119,1379253,245938,24870,79,39259.273
779966,114338,2397,245312,33653,3287,54,39260.164
1951522,461893,11105,865246,182390,18312,72,39262.199
1710587,377073,8243,881510,170827,16108,79,39267.172
1326384,275180,5962,642614,110185,9223,70,39267.844
655418,100831,1706,209071,30232,2049,55,39269.871
2628113,514800,12910,1513436,293379,29544,82,39270.902
1186939,248921,3481,424468,76594,5209,57,39271.270
1413112,177430,4555,455167,52458,6155,59,39274.270
1160542,193040,3532,396687,59064,4719,60,39283.160
3150520,686394,15673,3065331,632032,58839,127,39285.754
986541,160506,2184,304314,46749,2901,54,39286.699
1547271,352067,7986,672725,140520,13822,71,39294.715
1119392,79828,2717,341390,23332,3545,55,39297.797
2758400,742538,14495,1253171,257737,24388,73,39298.766
1215572,138996,2957,369271,38129,3901,48,39298.852
1464258,167909,4160,474937,49407,5440,57,39299.414
3718138,654400,16612,1420966,219325,24320,64,39299.430
1593243,142495,5224,513012,41197,7037,56,39300.004
905270,156346,2391,291922,46248,3604,57,39302.184
2441135,414026,10123,823725,127595,14894,61,39302.523
1690455,360817,9707,849587,163072,17150,73,39302.883
1060784,108684,2453,313435,30527,3432,50,39303.152
2248252,572205,11568,1768713,357507,34707,101,39303.484
945630,110126,2798,291476,32171,3574,56,39305.023
2422131,356507,10044,932005,128823,15573,67,39305.363
3766532,857678,21209,1694579,349674,35478,72,39305.629
1006897,239824,4111,456286,85304,8005,68,39307.387
1649692,277815,6798,654750,98497,10333,64,39307.555
1187084,174698,3320,385196,51478,4871,59,39308.641
1707079,191068,5799,604089,63499,8877,62,39309.172
2429523,477610,12583,998139,162934,19984,70,39309.891
1283993,133039,4481,416091,38718,5771,60,39311.711
1255398,174706,2868,409577,52318,3522,58,39312.133
1303221,311125,6800,675257,127074,13067,71,39312.230
1313040,109489,3647,404024,31634,4823,57,39313.457
1215696,110492,2928,369429,31600,3544,54,39313.695
3905467,686820,18059,1364218,212840,25599,63,39314.074
2947597,791607,14758,1179687,257619,22063,62,39314.234
1195769,219204,3487,390222,63533,4819,51,39314.480
1275042,337910,8273,672254,138584,13763,72,39316.477
1099476,173172,3534,359824,50771,4892,55,39316.738
2171366,426223,10268,875735,140077,15729,63,39316.828
1159459,130388,3638,357414,37088,5149,52,39317.191
2873052,420261,12265,1388263,214272,24331,78,39317.348
1367244,161686,3930,440291,47236,5724,54,39317.703
1255454,100245,3698,384158,29077,5073,58,39318.980
1014527,229386,3964,373992,72511,5631,62,39319.633
1086200,188217,2876,367330,56529,3810,60,39320.703
2662835,537662,12299,1605004,280323,30192,82,39320.773
2405054,654621,15203,1192259,284243,26937,77,39322.012
3269908,683644,27257,1854574,342432,54358,90,39322.848
1360364,200639,4535,430186,56868,6927,47,39322.895
1192810,117750,3125,357566,31992,4171,47,39323.090
1041990,155559,3276,326880,45053,4611,53,39323.512
2049010,677287,13948,971524,255283,22533,71,39324.125
1661024,230891,7090,682981,84150,11260,66,39324.766
1011663,163016,2064,319453,47687,3405,53,39324.973
1325792,228115,4502,432081,67771,6485,56,39325.254
2207014,375424,11474,1107285,153757,19175,73,39326.078
2706152,699533,17438,1321663,278103,31289,78,39327.922
1404259,140093,4041,444999,39814,5377,53,39328.152
2260301,273650,10686,878767,96924,16249,65,39328.707
854120,74829,2942,254578,21517,3468,53,39329.430
1348121,151574,3388,418693,43870,4326,54,39329.461
1843927,246667,6204,693533,86229,9316,63,39329.840
1254949,193265,3267,400815,57000,4534,57,39330.391
1599672,200452,4371,502961,58554,5755,56,39330.645
1203931,275587,4514,497448,95437,6608,61,39330.816
1387727,214838,4379,462181,64009,6321,60,39333.254
1267815,135797,3480,404908,40000,5328,58,39334.488
2771623,758538,14784,1471986,357435,30271,82,39335.770
2481599,492521,12012,1191642,203940,20984,73,39336.105
1666112,241465,5779,565406,75793,8936,56,39336.438
1525591,287460,7641,566265,91949,10223,63,39338.992
922409,55252,2233,275318,15561,3059,51,39339.277
1024707,110356,2036,318184,32373,2811,56,39340.063
1252507,148448,3379,394501,43561,4457,58,39341.992
1396892,189939,3429,429559,55708,4397,57,39345.215
1682843,154830,5598,539775,45432,8239,57,39345.441
1642076,182960,4798,528041,53341,6501,57,39345.871
1099134,135307,4005,360918,39777,5662,56,39346.180
1183265,163506,4758,402023,49623,6826,60,39347.430
4394619,1293944,25600,2209018,545459,47752,80,39347.754
2053259,438846,11229,1384556,252644,27671,87,39349.199
1213127,104871,3636,376750,30465,5921,58,39351.840
638981,106009,2108,203717,31249,2801,55,39354.871
1925458,278853,6733,610705,83244,8934,60,39358.051
1441406,228969,5048,474651,67799,6993,54,39358.094
1046834,270742,5290,480021,97771,9199,69,39359.199
1435492,188128,3972,464085,55735,5736,60,39362.363
1168001,274903,5666,554720,110750,9997,70,39363.629
1158708,113088,4108,361182,32245,5760,55,39364.055
1050383,94575,2635,318897,27056,3740,50,39364.102
889194,179741,4178,422210,65751,7053,65,39364.707
2399618,1120553,18172,1511775,508543,42741,88,39369.895
1947192,431731,9182,901802,176189,15987,68,39370.145
3131890,723990,15090,1958145,359138,35821,87,39372.836
907132,245568,4787,424734,93124,8919,68,39374.469
1724544,688776,11257,1485625,488593,37283,102,39377.773
1659092,189740,3388,522513,55807,4763,59,39379.941
2459593,500332,14117,1451689,292017,29934,85,39380.305
1935474,323790,9835,913779,139455,17340,73,39381.293
615740,83233,1726,190355,24569,2319,53,39384.406
1272854,126600,2306,389966,36765,2965,56,39384.793
655322,87781,1702,203377,25892,2119,54,39395.785
1397270,194911,3926,449268,57365,5460,59,39397.637
1263141,231440,4209,423982,70636,5636,60,39399.750
1055851,116324,3020,326079,33544,4223,55,39400.320
2221597,252824,6525,760319,82359,9718,62,39401.254
2269432,469099,10422,1139389,225324,20683,80,39403.008
702972,64647,1956,201169,16900,2609,42,39403.055
772703,89942,2492,229784,25304,3221,49,39403.355
1630224,241276,6872,567666,71480,9261,56,39403.398
1510312,191042,4308,459257,54221,5558,50,39403.445
920565,143842,3300,297832,42263,4538,58,39404.777
1363975,98523,4791,445776,28790,6722,59,39405.289
1913663,260519,7965,773619,99082,12061,66,39405.551
2371352,477352,9736,845175,149475,13757,65,39407.199
1928276,301244,8670,846097,118031,13897,70,39410.254
836273,131685,2687,255818,38422,4200,55,39412.449
1819622,304285,5928,765358,109949,9582,68,39412.945
1097130,295044,5403,501083,100390,8182,67,39414.070
1894718,293778,9486,858406,138801,17604,71,39414.176
2426984,458616,11522,1043122,174142,18589,70,39414.688
1135901,86319,2132,335255,23288,2864,45,39414.711
1082441,148498,3730,339161,43217,5334,55,39415.516
1080450,254627,5036,530248,95963,8901,66,39415.547
2988755,680771,16900,1539966,311808,32684,78,39415.816
1923019,614067,9770,778194,211884,15157,63,39416.055
2205175,1175953,12748,1160857,456628,27181,83,39418.715
1100820,174227,2099,323213,46902,3013,47,39418.824
1593696,92262,5459,514718,22847,6981,51,39418.836
2324292,271806,9421,924884,107621,16305,71,39419.652
1463677,235314,3657,468017,70410,4779,58,39420.371
1700085,396319,8585,806717,155283,15132,73,39421.434
1108083,164612,2801,350114,47033,3951,50,39421.465
1042081,156455,3646,354252,47267,5487,59,39422.449
909008,134805,2980,280043,39110,4963,52,39422.586
1606316,239554,5603,658383,80570,8729,63,39422.742
727217,101640,2285,210779,28435,3314,43,39422.758
941509,70817,3282,284818,20367,4682,53,39423.469
1970945,384092,12045,1185925,206644,25568,75,39423.539
2624220,385093,10195,1016036,144801,16525,68,39424.426
1114940,166217,2431,347674,48516,3824,55,39424.977
1362223,213966,4320,479567,69071,6753,58,39425.156
1053575,193283,4015,497268,77323,7520,66,39425.457
3648996,779438,21892,1829425,341868,39729,75,39425.695
1453444,262278,4198,509657,80588,5654,62,39427.434
1376179,255227,5574,495618,80720,7757,62,39428.320
3313876,510238,14721,1179785,160537,20938,64,39428.688
2647921,597874,12732,973728,187252,17902,61,39428.949
1082791,152049,1888,324880,42072,2061,45,39428.961
1117367,185822,3337,374366,55765,4353,57,39429.551
1445806,241788,7553,608816,98451,12899,69,39430.129
1522869,172063,3643,506115,51455,4955,61,39431.273
1608102,201453,5592,607426,67494,8206,63,39431.898
964665,131479,2806,298729,37677,4149,50,39431.953
3456753,950357,18492,1580002,364629,32016,72,39432.020
2930889,806018,16031,1479506,326644,27542,76,39433.156
3330441,881998,17289,2117178,426707,39472,86,39433.594
2070971,365190,10191,954138,157367,17900,63,39433.680
3056762,1016052,17701,1440095,382000,30710,72,39434.051
1430287,136498,3501,438812,39344,4349,57,39435.078
990060,121765,2530,301587,35133,3606,52,39435.297
1277949,120372,4562,404647,34929,6779,57,39435.918
1857482,393402,7331,826830,150592,12427,70,39438.387
2087939,241522,6615,677632,71159,9287,57,39438.605
4309995,1121748,27715,2365970,536573,55009,79,39438.664
1884670,346781,7802,739482,120094,12303,52,39438.684
1116966,162903,2220,320431,42220,3124,39,39438.738
1015698,129466,3795,331432,37913,5376,57,39439.762
1130332,106343,3134,355269,31241,3810,55,39440.012
1901369,556091,12026,1229168,333093,26265,81,39440.223
888001,116789,2190,267190,32159,2849,48,39440.465
1583397,153941,5473,510290,45514,7546,58,39441.141
1552396,378587,8878,996847,192234,21419,82,39441.527
976549,120604,1977,308414,35509,2603,57,39444.137
1191459,183808,3194,395642,55282,4212,59,39444.887
1411890,181293,3595,447167,53467,4782,59,39447.211
2381919,317344,9411,821383,100915,13743,60,39447.367
3393215,604181,15070,1439088,232194,24299,69,39447.598
1037102,188068,2216,327550,55195,3045,54,39448.270
1460434,222276,4809,532482,72960,8183,60,39448.453
2042138,284676,8298,725296,91136,11859,57,39448.520
1390929,323076,4343,440898,96795,6023,58,39451.363
2082517,396008,11649,933004,148695,19549,68,39451.457
1994208,374518,8881,948626,162416,16297,71,39451.934
2192824,698731,11495,1582512,378299,30917,86,39452.734
2594645,606093,15919,1347566,246147,27883,74,39453.184
1577441,332181,53319,769529,134699,86053,73,39454.160
1322565,176319,3076,422079,52052,4508,59,39455.820
2035960,449654,9447,1305292,274762,24323,87,39456.621
2333131,488139,11669,984847,176514,17957,69,39458.109
2545376,375676,7902,966380,132151,12562,67,39459.305
3378960,491822,14365,1501653,201902,24451,74,39460.855
1692911,372187,9574,828137,166329,16921,71,39461.289
1387743,185322,3098,440391,54133,4560,57,39461.891
1545533,242086,7992,564566,73095,10671,58,39461.953
1487733,180513,4020,467414,52149,5179,52,39462.047
1751459,213683,5613,580403,65141,8370,59,39462.578
1808751,268197,6303,598918,82939,8698,61,39468.355
1192520,145219,3695,384307,42978,5544,59,39470.004
1427952,169303,3097,455136,49954,4691,59,39473.383
1101111,153054,2942,356518,45579,4127,58,39475.496
1388428,305884,6767,643114,116209,11324,70,39476.742
1117895,156255,3390,353795,46245,5011,57,39477.840
1338746,145100,3421,427049,42726,5306,58,39478.555
1432301,242788,4951,466558,73315,6614,58,39478.875
1353057,132894,3347,426751,39357,4732,57,39479.578
1179421,296011,5818,502669,106173,9295,68,39480.309
2906254,621280,14067,1184910,239125,22513,68,39480.422
1451039,280694,5792,568797,98685,8428,64,39481.734
1091865,242286,5388,494090,89996,8965,67,39483.629
2716233,710386,14815,1669574,322207,33734,84,39492.512
1206151,396059,7906,676516,168673,15705,75,39493.883
2456083,448174,10574,917783,149721,15622,65,39502.402
2578535,636313,13771,1453659,355370,30254,84,39503.352
1196487,153420,3930,391295,45768,5706,59,39505.609
2491159,773351,14977,1174327,289238,24719,74,39506.914
1892440,344883,9672,876460,137023,16770,71,39508.203
1402727,156513,3880,442113,45501,5771,59,39509.770
1506454,226908,5265,492681,67615,7398,55,39509.836
1192922,247824,5937,438488,76970,8212,61,39510.512
1344607,105968,3199,414948,30431,4244,58,39515.707
1710794,285334,6390,838933,118936,12950,71,39515.773
2127300,537458,13130,984140,233219,23377,77,39517.750
1068352,345150,7388,649758,151549,14669,72,39518.027
1209485,124735,2361,374851,36228,3250,57,39519.133
4183556,770579,22370,2082414,349088,43262,77,39522.270
1002113,79152,2242,305657,22848,3290,54,39523.215
1399866,276335,5570,607864,105000,8666,66,39523.598
4518747,847569,19394,1616056,267813,28311,63,39523.773
1077824,156641,2472,325576,45184,3183,55,39525.633
1390670,176002,4982,520014,59925,7750,63,39527.508
2325229,405990,9832,1321103,222384,21748,78,39527.660
1668954,221756,4661,527780,63523,6217,52,39527.832
2511876,419541,11084,844966,126630,15255,57,39528.086
3136343,846978,22467,1445318,334184,39373,69,39528.133
3270560,1042896,18739,1927902,432066,39008,101,39529.090
1217064,208015,4555,420502,62682,6341,60,39530.859
1302515,260268,5762,581956,94175,9808,67,39531.637
3389564,637604,14070,1305855,229769,21593,67,39531.836
1210582,232575,3723,381536,68877,5238,57,39534.180
1089913,119690,4165,338861,34223,5712,55,39534.563
3828127,924090,24812,2559899,504262,56069,88,39534.816
1270514,111243,2249,376832,31376,2609,51,39535.422
1398212,301971,6586,583780,105211,10239,65,39536.172
1556059,169779,4209,503761,50296,5587,59,39537.621
1202025,144996,1860,355075,41792,2738,51,39537.754
1052465,180178,2762,349518,53852,4027,58,39539.195
1216214,116987,3534,364671,33275,5266,52,39539.348
1230292,230936,4955,420371,69447,7085,57,39539.641
1178455,229754,4975,401967,68827,7575,53,39539.652
2001553,408398,8503,722813,133529,11949,61,39540.012
1257325,182601,4564,431387,55101,6305,59,39540.617
1144034,126447,3488,354666,36593,5314,57,39541.449
1046161,207980,3725,378312,66137,5903,62,39542.055
1569762,253558,4789,517936,76858,6412,60,39544.324
1047488,184227,3167,352767,55695,4430,55,39544.480
1103020,177527,3140,361603,52924,4558,57,39544.996
2185768,463595,10581,1227848,204905,21453,75,39545.047
1513633,286199,6234,767940,126964,11927,65,39545.102
1697271,385527,9210,890295,148530,17750,66,39545.230
862044,146802,2589,277318,43479,3502,56,39546.293
1272584,170784,3295,393832,49888,5272,57,39547.055
1547919,337731,4969,509309,102303,7004,60,39547.656
1152117,156835,3407,357030,45724,4761,55,39547.977
1003209,118441,2504,306791,33793,3524,51,39548.113
895463,94313,2692,280437,28086,3516,56,39550.191
1636726,523437,10046,1027682,256792,22485,84,39553.102
1462622,196801,4418,492891,58170,5840,59,39553.703
890312,120892,2676,282391,35622,3693,56,39554.742
1210490,119169,2623,366422,34164,3410,53,39554.813
1380888,164530,3852,432192,47540,5780,53,39554.957
1105325,144953,3146,345170,42163,4050,55,39555.391
972906,230546,4508,422072,82680,7427,62,39555.523
1928424,288500,9587,683498,87445,13423,59,39555.707
1290172,309303,6053,547608,105931,9683,67,39559.156
745221,83143,1908,223952,23858,2968,52,39559.605
1837992,222786,6120,616217,69861,8708,60,39560.262
2292080,303824,9334,884145,104347,14488,64,39560.508
1487471,248938,5348,480921,73381,7782,54,39560.668
1852218,402511,7712,818823,147685,12795,70,39562.031
2108198,511937,11939,1116890,221641,22558,74,39562.125
857383,114185,2373,258971,30801,2786,43,39562.191
2075955,324093,11442,758544,101958,16386,63,39564.094
1288049,163693,2304,396518,48084,3394,57,39566.336
1323580,238951,4716,447711,72051,6751,60,39570.438
1013426,138578,2341,325988,41011,3362,57,39571.145
2818258,613987,13912,1301499,228839,23329,74,39574.770
2287596,251397,9613,802111,78228,13496,62,39575.547
1341285,169260,2998,429537,50002,3862,56,39575.953
1335629,221304,3978,440948,66351,5889,60,39577.867
1615360,208826,3949,519199,61899,5716,60,39582.703
1428396,156196,3954,452582,45342,5286,56,39582.910
1412985,231298,3556,486346,70418,4960,61,39586.148
1421633,147136,4028,448443,42889,6016,58,39588.156
2060248,468186,12531,1273924,244543,28889,87,39590.977
1301888,155544,3180,417360,46311,4452,58,39592.410
1953289,239483,7021,684612,75930,9966,63,39594.086
1297844,348749,7001,753871,156273,12923,75,39594.953
1215758,198062,4193,428008,60219,6054,61,39599.281
1280882,136841,2958,393573,39571,4059,57,39601.586
941184,118096,1880,295835,34947,2628,56,39605.770
981545,203411,4389,344866,62733,6086,60,39610.180
1492655,138429,4836,479196,40287,6762,56,39610.316
1358283,240303,6645,539277,84928,9320,65,39615.629
1010559,87488,2430,305314,25285,3182,55,39621.453
1288322,109037,2767,391570,31661,3863,56,39622.281
1218800,179072,2264,387097,53294,2908,54,39622.355
1703259,244388,4615,650628,85803,7364,64,39622.953
1054860,126626,3387,340217,37645,4788,58,39623.746
1172679,156467,2896,362415,45608,4380,52,39623.785
1212907,198886,2466,373149,58325,3154,56,39624.594
2198029,438692,9261,984091,174759,15386,71,39626.336
3496264,567109,17130,1374339,207232,25864,65,39626.496
2511964,368667,10973,1333532,171661,21740,71,39626.781
2028508,324730,10753,698872,96920,15122,54,39626.973
2681516,662441,14298,1325313,265416,25541,74,39628.270
2717966,501278,13187,1467318,252823,26909,75,39628.684
1197164,291722,6386,510225,105922,10466,58,39628.863
1584440,183316,5818,535112,53550,8199,57,39629.352
1391441,231153,5050,510471,79127,7563,63,39629.891
1517097,304568,4547,505673,92119,6011,61,39630.953
1268294,235354,2941,402926,69942,3511,55,39631.129
2037282,354449,8169,698077,108465,11903,61,39631.570
3783472,783183,22790,2541658,531309,57122,103,39632.195
3304266,838067,12354,1446632,302071,21910,64,39632.363
1566149,419648,9035,958658,210588,18181,80,39634.582
1378380,167411,3395,439788,47689,4617,52,39634.672
1670826,286492,5807,534954,84598,7720,55,39634.957
1382166,405574,6536,506857,126432,9291,60,39635.426
1746062,281122,4723,569218,85145,6210,60,39636.059
1644961,191459,4689,539335,57078,6485,60,39637.164
1741247,375106,8275,891709,188513,19001,81,39637.902
1253250,149361,2492,388193,43500,3357,54,39638.270
1094350,212000,3593,387144,65933,4618,61,39639.387
2018970,238122,6478,696269,78032,9372,61,39639.762
2351119,405900,11814,953256,146630,17508,70,39640.707
1953063,592999,11901,1146015,317523,24786,77,39640.734
2321457,514823,9884,1485533,319837,29954,87,39640.762
1432651,219476,4983,492721,65794,6883,61,39642.164
1213618,135473,2864,381126,39681,4341,56,39642.586
1164452,163256,2931,352412,47225,3823,55,39642.965
1352513,309421,6284,618195,115893,11784,66,39643.035
2795673,812788,11999,1253150,300089,22066,71,39643.172
2098367,433622,12218,1005772,162898,20230,69,39643.609
1592355,343258,8117,651981,131620,13280,63,39643.824
1240086,322223,7118,694985,128274,14249,69,39644.168
1420938,196162,3567,451114,58288,5329,58,39645.039
2034928,349630,10707,1100535,170437,21171,79,39645.395
1319665,356193,6452,717079,151768,12394,70,39645.609
2120972,257014,8549,869190,98385,13307,68,39647.164
1190886,158514,3386,379859,46542,4721,52,39647.289
2001408,333054,9418,1168588,176115,20354,76,39647.531
821287,93574,2215,253746,27318,2869,56,39649.602
1292322,324725,8401,826018,152400,17432,80,39650.477
2355380,436078,9415,1065399,170943,16538,68,39650.711
3724407,648192,16325,1386586,210051,24018,62,39650.828
2946677,655988,15237,1775992,328016,31887,81,39651.855
2598999,303655,10787,923200,96521,15143,57,39652.043
1054540,142960,4158,342577,41789,5432,55,39652.586
3908225,1097160,27872,1889207,427748,46815,76,39652.742
836223,70719,2255,251507,20335,3239,54,39653.871
1072382,156312,2861,335333,46195,3632,57,39654.789
1697982,180603,5393,540367,52904,7210,59,39655.379
2291014,625665,14430,1113032,234075,24764,73,39656.309
1586883,505790,4883,518648,150973,6989,58,39656.883
736198,93864,2368,222419,27156,3026,54,39657.828
2959888,739896,15487,1837491,394595,37070,87,39658.039
1431966,156983,3618,434156,45419,5504,57,39659.184
1114758,105038,3343,340322,30211,4595,52,39659.309
1377195,307325,6337,651468,119588,10804,71,39660.344
984597,273152,5813,580711,133887,13851,80,39660.914
1481179,173168,4411,484451,51193,5708,60,39661.754
1255994,160452,4012,396224,46707,5381,58,39662.539
3098643,490621,16182,1422994,221725,27348,74,39666.570
2103200,478361,9497,1228468,294553,24911,91,39668.668
1048462,120736,2355,311885,33421,3064,49,39668.895
1351047,231639,2696,430247,68757,3306,59,39670.250
1821262,384141,9247,833270,154222,15871,72,39670.539
1037257,145110,2695,324775,42547,3993,57,39671.906
924957,131053,2773,292949,38454,3481,56,39672.379
1543442,337942,7208,862754,164543,16268,79,39672.656
1493654,224615,3501,471458,66153,4848,57,39673.277
1343150,198649,4375,434612,58656,5828,56,39673.570
998680,242815,5762,469271,89221,9126,68,39675.676
2263488,557212,10709,1454411,325048,26956,89,39677.543
2280616,388411,8641,932774,148630,13470,69,39679.730
1883252,227984,6696,613280,67654,8976,59,39680.563
1418767,355941,8416,752077,138218,15231,73,39681.250
1445983,171388,3898,460705,50224,5580,58,39681.973
1542622,287522,5176,525774,88450,7178,62,39684.957
1231081,226550,3286,372893,64911,4393,51,39685.055
2559894,523258,15469,1372532,241475,28701,79,39686.512
2202114,561682,11483,1137748,258473,23653,81,39691.836
2250714,621661,10572,1052588,229929,19332,74,39693.891
1479491,327823,7025,717040,129239,11364,69,39694.617
1844405,401557,9411,1009543,190273,18268,74,39694.867
1227523,320557,7544,908041,191102,21032,90,39696.977
1271510,139869,2636,389578,39990,3624,53,39697.348
2238488,562033,13890,995889,204530,22243,70,39703.621
2618339,1019157,18701,1438599,381368,33663,78,39705.707
1485751,348113,7911,729238,133818,14414,72,39708.844
1697625,319987,6830,761007,124313,11809,70,39714.535
1193570,220981,5226,428719,67784,7628,57,39714.793
1922106,354272,8080,865577,136951,14076,66,39714.844
1524429,428798,8821,843932,199425,17727,77,39721.332
1966340,397305,9061,1029371,182799,18864,78,39721.535
1941609,285277,8688,836622,110448,13473,70,39723.449
1245798,221761,5057,536224,78829,7874,66,39724.445
1151782,119675,2592,354868,34513,3353,57,39728.598
1158077,358039,7068,624090,151003,13900,75,39731.348
943198,189278,5463,399723,62030,8575,65,39732.742
1379508,165597,2651,438783,48666,3978,56,39733.012
2264819,526667,11476,1364310,251649,23586,86,39734.941
1972124,240838,7975,668193,74860,10853,61,39735.734
923507,89091,3385,275532,25430,4420,52,39736.059
2936170,402331,12873,1421109,183127,24208,75,39736.496
1326927,354324,9198,930862,189731,21605,75,39736.523
1178127,78747,2208,348502,21887,3094,51,39737.043
1272741,141728,3621,391186,41078,4790,56,39737.648
987066,95729,3172,297596,27297,4317,52,39737.816
2107446,438735,11248,1350388,278619,28499,87,39738.145
2004518,522581,10064,1128868,248426,22202,81,39738.938
2679496,514141,11045,1557486,211646,22653,86,39740.152
1207201,109984,2435,361897,30965,3264,50,39740.477
1167376,183761,2481,359078,53283,3166,50,39740.555
1757140,288982,4993,693747,108097,8164,67,39742.340
1015442,231392,4638,460837,84917,7314,66,39742.859
2680183,566450,12428,1256720,231874,22182,71,39742.930
2847384,522214,11688,1067825,178362,18471,67,39743.977
1074456,139435,1897,343803,41736,2738,57,39745.113
1248559,199735,3001,386674,58215,4050,56,39745.434
2518891,346498,10453,952186,117463,15560,64,39745.496
2417730,659162,12894,984297,229314,19149,62,39745.637
1316341,224581,3555,440749,67621,5100,59,39746.566
1653206,157335,4970,508988,45673,6168,57,39747.004
1308942,230167,3382,423595,68243,5048,52,39747.020
1482603,204859,2931,457950,60072,3947,58,39748.594
1838217,324247,8628,781530,119936,14054,67,39748.902
1239857,175938,3282,381438,50574,4593,52,39749.172
1570402,168424,4054,486215,49386,5180,58,39750.273
1804392,579489,8546,799503,206127,13415,68,39750.621
3539315,955115,18549,1465366,314273,28917,67,39750.996
1298186,114545,1936,384087,30966,2849,48,39751.203
1578829,335663,5137,522847,101705,7160,60,39752.336
1374387,201646,3728,455690,59032,4995,57,39752.621
1170382,166210,2826,377995,48070,3343,52,39752.633
1424650,419263,6507,676275,151040,11390,66,39752.887
2690510,579746,38844,1149589,210262,62088,70,39754.434
2468137,761195,18416,1420353,352736,40100,89,39756.066
1897496,339386,7703,1227270,237305,20101,89,39756.813
1180326,107414,3568,362679,29183,5074,49,39756.953
1658842,166328,6425,540619,48229,8480,57,39757.496
1432017,451174,7284,600657,148325,10685,62,39757.680
1298980,117987,4726,402376,33456,6153,55,39758.113
3851758,809773,17384,1687247,323728,31039,75,39758.641
2558910,444800,11040,945792,137224,15454,58,39758.805
2831742,480325,14459,1708248,284409,35578,74,39758.824
1378322,185609,3980,436929,52760,5125,50,39759.156
2670206,701708,13904,1339869,330001,31031,83,39759.551
1541784,247430,6328,731244,101091,10419,62,39759.648
3980905,1061883,22043,1753687,415684,37518,70,39759.785
1275386,222105,3417,392746,64644,5073,54,39760.457
2949295,536596,13797,1769564,303129,32497,85,39760.816
1242494,192615,2840,384609,55226,4038,49,39761.031
1129748,247135,4199,417359,76385,6113,61,39761.941
912258,114386,2469,280643,33186,3531,54,39762.777
1551180,145599,5038,486299,42609,7430,57,39763.164
1633880,245696,6274,635255,87314,9619,63,39763.465
1626555,178742,6099,576825,54193,8742,62,39765.477
1125032,123251,2675,342265,35217,3963,53,39765.773
1653045,433740,8731,1115841,231646,21551,83,39765.922
1045998,157827,2824,326064,45410,3364,51,39766.254
1315891,204046,3878,444819,61618,5274,57,39766.598
899497,324082,8937,434905,122688,14212,71,39769.262
1222065,157413,2328,377278,46013,2738,56,39770.148
1492766,160138,3941,475770,46942,5483,59,39771.316
1015511,308133,4408,518278,119589,8966,70,39771.672
1642251,197740,5225,596213,65892,8072,62,39772.242
3775882,663531,16958,1394913,214743,24531,66,39772.930
2206142,455511,9413,1543296,255662,25283,88,39774.316
1207698,171518,3363,409346,52449,4699,57,39774.910
1503659,216688,4471,485694,63931,5824,57,39775.348
3275473,614773,12998,1348477,220021,20101,69,39775.867
3725183,741933,18675,1558126,269788,31270,70,39776.941
2850742,563447,16509,1030397,174166,23805,57,39776.953
1431677,87370,3222,425539,22997,4174,47,39777.160
1604493,185490,4312,508390,53763,6272,57,39777.703
3187575,1031281,20791,2435963,586331,57897,99,39778.020
1861363,329928,8303,800995,134958,14200,71,39779.949
1089514,216984,4357,447072,76189,8063,67,39781.492
1330183,243556,3659,416418,72526,4859,57,39782.719
2172159,613381,10527,1266551,273185,20320,79,39782.910
1250589,191221,3014,389707,55473,4011,51,39783.180
1264315,241107,3046,388716,70808,3981,53,39784.078
2128820,555603,11088,1311226,307597,24523,79,39784.836
635305,86755,2615,190902,24122,3458,47,39785.152
869978,223048,4527,380909,79128,6727,67,39786.367
1305568,186153,5148,478097,65289,7840,63,39786.891
1631599,274198,5924,538106,82402,8621,60,39787.980
1277510,381773,7606,728750,164853,15003,76,39789.145
646788,78250,2138,190889,22597,3194,51,39789.965
1432336,239410,2722,446573,70346,3877,58,39794.766
1408998,267770,5104,533643,85060,7141,62,39795.176
1370355,138842,3481,428187,40409,4724,57,39795.977
1516961,500575,9757,819618,211581,17558,76,39797.480
2451520,639540,13089,1035115,223279,21955,69,39797.762
