FSC-H,SSC-H,FITC-H,FSC-A,SSC-A,FITC-A,Width,Time
1046816,144361,3808,313469,40607,5290,48,35746.938
2050026,509001,12520,932118,178846,20070,65,35747.137
1258786,175381,5005,400006,51624,6953,54,35747.500
1324150,127028,4871,415510,37403,7083,57,35748.141
2471988,386003,13512,859696,117787,18780,60,35748.227
1609105,234927,6091,530237,70275,7930,56,35748.555
2660761,564856,17450,1179609,223852,31128,73,35748.730
1502368,206831,7207,475720,60177,9753,52,35748.980
2061252,420689,14461,874324,153679,23103,66,35749.309
968616,219829,5579,384350,82316,9391,59,35749.523
1135240,129650,4421,351348,36645,6473,50,35749.598
1289867,133288,4505,398723,37323,6277,50,35749.680
2521439,401854,21267,1206805,168046,36373,72,35750.438
1564999,146265,7217,498340,41945,9409,54,35750.688
1208157,177786,6221,400465,52460,8710,54,35750.855
1122822,136136,3537,353981,40021,4212,57,35751.531
1471784,185510,7736,519285,59569,11271,60,35751.816
1772930,263927,6095,573895,80091,8504,59,35752.547
2792527,461024,19090,1531957,259263,41821,93,35753.465
1844479,268993,9819,805496,104319,15815,69,35755.273
1539723,242507,4441,517367,74595,6812,60,35757.008
2149005,217103,14489,732260,65540,19895,58,35757.086
1179987,91865,3057,361658,26509,4206,51,35757.363
1049879,235771,6372,479362,81227,10002,67,35758.129
1389620,135714,3445,430776,39603,4870,57,35758.684
815920,196421,5219,345824,67657,7448,64,35759.430
1258657,135530,5116,456614,48116,7806,61,35759.738
1579706,156356,6227,518246,48145,9195,59,35760.621
2749181,418837,18250,1103065,137029,27850,63,35760.672
1484790,161221,6325,475315,46354,8470,49,35760.703
2102090,230806,9263,784235,77553,14518,66,35762.043
1303788,139432,5440,428711,41548,7040,57,35762.426
1304856,161551,6195,512664,53548,9624,64,35764.270
1591163,224250,7343,569752,73505,9761,58,35764.367
699282,89743,3034,204867,25369,3737,44,35764.379
1248402,261245,7018,590217,100222,12875,68,35764.855
1274646,170555,4497,433818,51429,6569,61,35766.180
1035037,259711,6593,532550,105687,11505,72,35767.977
1123881,232188,6147,419799,72830,9595,59,35768.160
2150260,196596,7804,807883,69097,11867,65,35769.277
1591693,133618,4899,508574,39326,6821,58,35769.824
983364,179105,4475,419144,63256,7439,65,35771.016
1066540,142856,4162,346935,41940,5883,54,35771.027
2468000,484090,17268,1532006,294807,40136,89,35771.426
1487269,255635,9655,678022,107931,17186,62,35771.563
2274669,359406,10126,730655,108277,13718,58,35772.086
786932,109854,2690,251028,32963,3515,56,35773.137
1639888,272634,9421,1007869,144459,21203,76,35773.254
1704484,234274,10213,570253,70568,14128,59,35773.922
1625319,513797,7952,693245,179693,13735,69,35774.563
1132802,153648,5596,363144,43597,7572,52,35774.645
855017,82573,3177,258119,23325,4651,50,35774.945
1059329,258093,8128,632054,127503,17747,77,35775.934
1344002,157757,6590,434126,46745,8989,58,35776.621
1174719,146864,4707,374546,42916,7020,53,35776.668
1105586,232560,6984,525312,88958,11591,70,35777.914
1429173,145133,6465,465148,43784,8956,60,35780.340
833860,176104,4043,348702,62916,6717,64,35782.180
1514095,220401,8989,715916,92340,15169,71,35784.414
1492767,197269,5224,487756,58571,6672,59,35785.223
1592288,242693,8352,833357,110139,15482,75,35787.633
1865201,485406,13726,1511914,271323,32872,96,35789.797
1483165,125067,7597,475221,36771,10287,59,35792.117
1468373,518317,8294,782407,204158,16173,74,35793.895
1036471,99526,4739,330867,29261,6633,57,35796.340
2020143,311846,10079,1116795,138463,19826,76,35797.168
771701,197484,4339,336150,68322,6501,65,35802.520
1133981,160685,4247,368457,47022,5592,55,35802.633
2195078,457059,14858,1700966,328746,44786,95,35804.336
1070214,158698,5720,360381,47703,7936,60,35805.930
1364386,264609,7857,844892,147317,19296,77,35806.273
2069788,172765,6782,666010,52549,9668,60,35807.859
1671009,169773,5117,539405,49795,7346,56,35808.086
1899631,323594,9016,957305,138846,16285,73,35810.430
1520834,207688,6529,499427,61423,8502,59,35812.094
1453423,108049,7061,452430,31301,9120,56,35812.539
897280,133764,4614,288320,39340,6651,55,35812.848
1792498,423570,12079,1038050,215651,24913,80,35813.352
1479764,171496,3956,466283,49721,5372,54,35813.684
1911149,151429,8005,656210,46973,11415,57,35813.852
890969,147588,4021,303063,44224,6072,59,35816.230
1261808,224076,8871,739321,139919,20332,81,35816.664
1762449,174023,6865,559410,50787,9716,59,35817.414
1692708,279361,7831,903584,136379,16194,74,35817.969
881067,93634,4198,278499,27457,5835,54,35818.613
1120659,197261,6035,472314,72344,10397,67,35820.805
720186,72871,3108,224748,21397,4266,53,35821.301
1233541,180973,5859,411501,54072,8185,56,35821.422
1188986,192882,6015,451552,64990,9778,64,35822.152
1325866,172634,4934,439402,51044,6605,58,35822.715
1105051,186462,4654,360961,55620,6497,57,35823.117
1656687,283765,8828,602667,93318,12761,60,35823.258
1560679,291525,6776,525957,89227,9429,60,35824.531
1265653,263860,9027,738544,124751,20293,76,35824.797
1200883,112901,4785,382345,32618,6824,56,35825.355
1196474,142474,6747,405229,44310,10044,59,35825.691
2143221,304726,12425,952468,126568,21543,70,35825.992
1675671,169771,7147,529266,49572,9866,59,35826.891
1428767,165864,4377,451512,47965,6770,53,35826.938
1252158,265284,5600,560739,102910,9115,63,35827.199
1557301,119378,4396,484233,33939,6229,53,35827.402
1944798,407524,13962,973225,178456,25490,72,35827.605
1471733,201595,6077,486737,63343,8558,54,35827.840
2369910,352338,14155,877547,111787,20218,65,35828.871
583834,84280,1688,174966,23812,2129,44,35828.969
973111,125438,3475,288755,35406,4882,47,35829.027
1897027,270011,7607,748790,93180,11550,67,35830.273
1444347,206349,5728,446929,59398,8227,51,35830.309
1359617,189463,6245,437526,56070,8875,58,35831.180
3012703,508284,16125,1207134,169042,23873,69,35832.367
1225550,149357,26700,379371,42713,34689,51,35832.621
2021128,386990,10074,840060,147787,16736,67,35833.063
799863,101103,3584,261135,29073,4535,48,35833.129
1543269,170143,7436,491109,49748,10143,59,35834.000
1803824,309112,6914,598984,94314,9580,55,35834.039
1399239,195406,4826,447157,58019,7116,58,35834.949
1551024,212468,4435,495481,62662,5708,54,35834.961
1299353,148023,6235,437060,46784,8758,57,35835.441
3095408,807219,21645,1846030,389712,43994,81,35835.941
3565423,548082,19571,1461531,197777,32514,64,35836.113
655621,53788,1940,184485,13862,2716,41,35836.375
1286010,241404,7725,474400,77331,10807,59,35836.660
1229592,178748,4243,392282,52633,5795,58,35837.773
2181856,302926,10796,921669,115303,17646,66,35837.848
1193844,298505,8274,601081,114823,15952,73,35838.879
986138,159011,4552,324344,46584,6851,53,35839.004
1357769,275808,8233,838931,168620,18521,82,35839.316
1591687,363164,9675,714481,135550,15886,69,35840.219
1310503,155370,17808,408248,45247,24203,57,35841.371
3104861,544548,18517,1141323,170363,27511,65,35841.824
1420758,130311,7068,453625,38219,9924,59,35842.926
1354647,169145,6240,446215,51106,9200,59,35844.035
1971656,201887,7325,662213,62947,10564,62,35844.891
1599596,188961,6226,518836,55790,8701,59,35845.449
2271728,399607,16909,991985,151432,29306,71,35846.180
1161355,163212,3930,371069,47547,5897,51,35846.273
2387545,539945,12047,1110538,210671,21919,76,35847.168
1250734,400353,7318,901451,234831,20265,85,35847.785
1422650,151981,5275,442752,43236,7243,51,35847.867
2124237,367621,10897,880352,133097,17720,62,35848.004
1618793,358197,8822,804045,158439,17129,63,35848.074
1267326,198188,7309,449988,60425,10846,50,35848.137
754904,97435,2974,219756,25744,4237,40,35848.180
776646,101136,6863,220858,26314,9014,39,35848.207
1592737,351363,9515,706356,142107,16094,61,35848.422
2091911,260089,6964,682138,78506,10200,58,35848.965
1178264,115817,4417,369919,33863,5577,56,35849.949
1405267,304357,6337,493765,93069,9372,58,35850.051
1277805,303869,6377,589812,115189,9835,69,35851.215
1433720,219021,5243,452588,65140,7241,58,35853.082
1974701,203435,9745,735632,67710,14087,64,35854.035
1048055,205917,4870,452096,70198,7873,59,35854.129
1411637,133544,6678,456623,39415,8624,58,35854.824
1079276,248904,6657,464733,94120,11248,64,35854.875
1405378,137360,4890,471192,41272,7281,52,35854.910
1443155,158487,6787,466521,46620,9157,58,35855.762
2067779,228860,10012,699184,71958,14221,60,35856.117
1502738,212258,3696,475584,62467,4518,57,35856.820
1290034,121709,5009,399627,35008,6612,57,35857.410
1181391,100876,4301,364330,29299,6303,55,35857.801
1067247,252425,6949,510961,93647,12645,64,35857.824
1947755,258279,7765,880058,120197,15348,75,35860.746
992605,199092,6400,359986,63521,9312,62,35862.324
1556445,238089,7203,578376,78146,11011,60,35862.441
789565,100593,3301,243341,29587,4136,54,35863.629
1977391,616901,10823,738874,195312,14824,64,35864.508
1335316,236051,8705,629891,104326,15350,71,35865.129
2088759,335268,9333,725918,109797,13388,59,35865.285
2519795,244563,8450,951247,87406,12784,66,35866.055
802362,85989,2929,245086,25204,4139,53,35866.918
1427830,125936,4626,441588,36273,6695,55,35867.055
1635929,172165,6117,522223,52065,8921,56,35867.352
2287607,524387,10337,1247813,235925,21784,76,35868.914
1044863,168097,14448,320867,48857,19383,52,35869.258
1111090,98938,4575,337796,28262,6229,55,35869.754
1202186,129356,3179,383962,38699,4868,58,35870.406
1139379,195649,6350,383281,58708,8888,55,35870.457
1530730,190810,5070,501267,56885,6753,58,35870.961
1505518,212925,2360,461187,62100,3269,57,35871.793
1360972,160977,6884,441966,47812,9757,60,35872.992
858267,120156,4693,279990,35649,6339,56,35873.434
1608420,288533,8476,859426,131576,17921,77,35873.840
1151343,147495,7674,493983,55846,12880,65,35874.371
1442141,144693,8130,469115,42767,10470,59,35877.563
1231776,264498,7268,610835,108140,12997,72,35879.527
1306443,215439,8490,471841,68147,12480,62,35880.953
933589,206639,5860,359368,69593,8490,61,35881.156
1322580,176663,2904,408263,52156,3984,57,35883.227
711523,178671,4886,316564,65445,8399,66,35884.195
2183680,254208,12792,798830,82590,18475,63,35884.551
1181566,175480,4744,394200,52936,6637,58,35885.258
2678759,437457,14123,1011182,145543,21027,66,35885.965
1011342,187489,3938,426173,66592,5854,64,35890.770
1129005,205983,4827,394405,63291,6698,60,35891.277
1742133,237220,7478,617730,75664,11174,62,35893.418
2181539,406992,14351,925470,159650,23990,71,35894.355
1026620,229839,4816,441583,81896,8310,67,35897.957
785741,124228,3723,257268,37221,5162,57,35900.379
1302107,296180,8477,584683,115175,15094,69,35900.531
1333200,267609,10129,949850,157556,23435,86,35903.176
2312978,188609,12193,868636,63513,18786,61,35903.301
2825921,651403,21711,2008735,430865,54498,97,35908.246
1341317,147668,8025,578589,58386,13902,63,35908.570
1335394,198552,7604,454945,60077,10481,60,35910.473
1250220,128209,5451,392823,37269,7282,57,35912.305
1172792,155089,6525,392214,46156,9200,56,35912.473
1126480,139796,4720,422199,47868,7293,60,35912.895
775106,189225,5947,346167,66018,9081,60,35913.051
1260652,265001,8559,657681,114328,15523,71,35916.914
3505198,792625,20243,1648705,353976,39073,79,35918.988
1627450,152770,7303,513595,45002,9531,59,35922.016
2318855,267459,9229,876152,91630,14286,67,35924.422
1301274,196444,6622,649887,86836,11546,71,35925.246
1266745,190310,7929,542512,70600,13519,67,35925.910
1414084,139283,5723,451740,40661,7522,59,35926.719
1535414,137557,6900,487229,40288,8879,58,35927.289
1614429,194073,4777,523019,59251,6240,59,35928.094
1115835,131058,3414,345619,37662,4870,51,35928.117
2348755,512588,14927,977009,187569,23032,69,35929.590
2234344,512878,10069,830685,178881,16778,70,35931.727
871765,108593,3187,279424,31903,4469,56,35932.906
1994626,473703,13332,1145515,235901,27924,82,35934.344
1599955,402393,11492,649048,136451,18446,68,35935.723
1133606,132081,5597,368885,39539,8192,58,35936.832
1516693,181760,7862,485183,53765,11269,59,35938.043
1657915,236784,7007,611935,76819,10274,64,35938.719
1666791,230654,5616,541245,70625,7553,55,35938.852
2502643,340079,12351,914677,112424,17563,65,35939.469
1339876,257289,7866,590289,104871,12734,66,35939.836
1306192,274172,10573,728131,121657,19458,73,35940.422
1666089,128560,6518,524572,38573,9147,57,35941.043
696293,86576,2445,212277,25342,3182,53,35941.754
1398141,186425,7085,474485,58281,10469,61,35942.629
1558215,485839,11601,775757,186864,20294,68,35942.738
1443924,201596,4451,446707,58737,6465,53,35943.066
2947333,528625,18373,1403703,215292,30884,69,35943.117
1332002,165800,5222,470616,53778,8179,58,35943.684
1106701,269012,6046,549125,111947,11899,67,35943.766
1991941,221710,8108,622899,65202,10679,59,35944.695
1589307,205430,5403,520565,60590,7250,61,35945.523
2280138,310051,8291,816887,103411,12033,63,35946.000
2201782,389903,11093,1135955,212446,24605,78,35946.523
3076278,1208235,27531,2240130,625171,65801,91,35946.965
1129136,104639,3864,321898,25584,5370,43,35947.090
1392996,167801,5678,438363,47026,8422,49,35947.242
2756843,486371,18954,926559,145364,26857,55,35947.301
1048248,90565,3631,294288,22698,5355,41,35947.348
927965,124768,3696,283272,34816,5163,45,35947.516
883636,182605,4767,343146,61688,7607,55,35947.664
3365647,734716,22021,1531439,289230,36675,73,35948.129
3859414,450670,14469,1530075,176467,24303,71,35948.754
1504364,166255,4855,486001,49057,7155,57,35949.410
2498426,445044,14893,1272726,206862,30394,79,35949.801
2493231,466293,13541,917795,155596,20476,58,35949.879
1304396,258866,6483,484277,86910,9835,59,35950.363
1261742,270766,7753,579102,101210,14211,65,35950.484
1278286,200080,5506,601370,83034,9898,65,35950.781
1391151,146169,6230,814632,88120,17709,89,35951.391
1556192,227237,5011,546511,74084,6537,62,35952.234
1261279,160807,3065,396701,47098,4464,54,35952.355
1253321,313857,8752,985198,201322,22725,89,35952.832
1637072,120813,6568,484303,32896,8217,49,35952.879
1510248,185331,5044,480904,54802,7373,58,35953.941
2592417,327502,12896,891423,107271,18602,62,35954.219
772120,176473,4728,331650,63817,8174,59,35954.410
1162716,117925,5784,361927,34357,8317,58,35955.934
1851695,480831,12851,1556829,324860,39721,98,35956.277
1637927,203614,6462,537323,60466,9585,51,35956.340
3129859,764928,21279,1813714,384799,43175,78,35956.574
793698,94189,3254,241881,26940,4711,51,35957.199
1371936,201030,4239,470440,61221,6337,58,35957.398
1328420,272864,6780,541509,95309,11490,62,35957.594
1255519,131980,6055,425900,41161,8262,59,35958.352
928179,297405,7627,404613,98906,11691,63,35958.746
1478304,344606,5488,689873,143941,10258,74,35960.039
1341690,190810,4134,421492,55644,5940,53,35960.227
1897148,555236,11577,1175094,250428,26166,75,35960.250
952848,127358,4692,308125,36089,5902,48,35960.453
1489061,303235,7570,549658,95445,10353,62,35961.129
979482,152239,3825,312657,44857,4992,56,35961.664
1084994,248543,7714,518181,99939,13767,72,35962.391
1101337,322606,8425,690296,153159,18680,73,35962.406
1320987,197770,5274,431463,57347,7126,50,35962.438
1799145,244946,10902,867647,105894,19041,66,35962.621
700712,51252,3139,208823,14753,4701,53,35964.301
1489423,165729,5168,492289,49797,7232,60,35964.750
1183509,165483,3984,394983,50215,5479,60,35966.527
1754803,218182,8632,810764,91999,15417,70,35966.973
1196379,146786,5248,397383,44007,7331,59,35968.391
1231959,162649,3779,399044,48064,5286,55,35968.551
2742628,556548,15053,991783,179638,21612,63,35968.844
1413787,143949,6835,430253,40313,8735,49,35968.879
1145783,206436,5084,447511,69160,8546,57,35969.109
3345442,617646,20740,1505642,255929,35877,66,35969.145
1056700,143717,3087,338678,42508,4041,58,35971.320
879583,203976,5279,409263,74672,9010,67,35971.984
2732895,327613,13844,1029646,109839,20827,66,35972.309
2185573,236272,9854,782195,79253,14577,57,35972.359
1436522,168904,4402,456271,49691,6158,56,35972.941
2298568,294943,9715,764154,91735,13840,59,35973.195
1169923,239660,5908,413986,75789,7590,54,35973.273
1066025,246333,5514,464961,88578,8622,67,35974.531
1504817,148831,6607,481464,43908,8439,58,35975.066
3687708,822073,29031,2777062,695889,81613,104,35975.742
1150346,151565,4062,367194,44410,5567,56,35976.504
1248992,151800,4093,390139,43957,5810,57,35977.000
2403273,365720,10688,1276807,181438,26973,107,35977.180
2628932,580781,18664,1093470,213295,29599,62,35977.281
1316577,139250,4200,406564,39533,6150,51,35977.629
1937758,219866,7492,786758,82197,11922,68,35979.156
1293038,176607,7486,787365,88151,16537,83,35979.609
1632756,142272,7493,525607,43466,9909,59,35980.457
878570,102257,2511,268876,29860,4046,55,35981.203
1251789,182254,6941,408149,53916,9158,59,35981.879
1967333,395906,9968,644005,120292,13682,57,35981.949
1124168,69950,3964,350838,19022,4500,50,35982.055
1153741,161680,6200,473565,61045,9997,65,35982.586
1388667,284752,9809,850202,148249,22024,80,35983.441
1276618,146223,4216,406858,43205,5747,58,35984.645
2217187,429913,17644,980207,155884,27767,67,35984.684
974420,191722,5870,403878,66348,9781,56,35984.766
1045228,175686,4657,422515,61251,7357,63,35985.449
1680663,372958,10950,847749,138089,20199,72,35985.848
1740173,326711,12205,820050,140286,21915,66,35985.953
1884733,197854,7203,642863,65054,10944,61,35986.734
1154501,261458,6096,508773,91910,9943,66,35987.340
1097474,149885,3822,355545,44179,5413,54,35987.551
1291232,303265,10600,949012,198656,27705,83,35987.578
1420824,98082,8177,442475,28235,11323,54,35988.051
965609,170271,3986,418544,64057,7557,66,35988.586
1319572,185059,6448,463027,58326,9123,61,35989.215
1532026,306273,10300,799476,138738,17720,75,35991.047
1650556,223790,4925,530577,66560,6660,60,35992.195
1244104,145976,4827,407493,44301,6937,59,35993.070
1468577,273527,7032,774708,136010,15594,78,35994.695
1833884,272119,5337,570019,81346,7227,58,35995.402
1252027,103798,4119,389200,29934,5641,54,35995.723
1922487,263041,7566,589394,77284,9810,53,35995.738
1701575,170026,6086,534653,49043,8820,54,35995.996
1473466,271118,7645,687596,103905,12547,70,35998.238
972077,127012,3126,316559,37963,4395,58,35999.453
1405510,188672,5189,462154,56066,7107,59,36000.367
2569666,344651,13302,1000384,126854,20979,68,36001.648
1637486,183292,5382,533366,54524,7897,60,36002.477
1868934,309872,11698,1288575,186958,29686,84,36003.875
2097168,290813,9181,737739,91628,12943,59,36004.098
1332248,204549,4626,449554,61320,6465,55,36004.355
1441590,160511,5551,469969,47583,7338,59,36005.355
1761528,275422,9235,792686,110804,15660,69,36005.703
1642484,228131,6797,572806,69924,9679,61,36008.910
1182427,232317,49342,411212,71377,64745,61,36009.875
1367704,300193,8062,660234,112198,13598,71,36016.172
681549,180121,4513,325854,64399,6946,66,36018.984
1068649,219899,4675,396417,73709,6465,62,36023.477
1494383,244715,5402,522700,80273,7755,62,36026.461
992902,135043,4449,341626,40998,6358,58,36027.113
2162799,494457,13254,911804,174217,21525,70,36027.895
1680068,148596,4639,522841,43285,6036,58,36030.902
1026812,102758,4116,314150,29710,5486,56,36032.367
1463126,315655,11382,788831,150846,23713,80,36035.348
1516710,298272,7901,1016635,176241,20718,88,36035.902
2581798,455192,14179,1471153,207233,27953,80,36037.289
1573328,306369,6259,509807,93401,8810,60,36040.867
1369893,178086,6445,550448,66575,10114,67,36042.094
1604554,263852,9348,794689,112848,17150,70,36042.195
1293349,132828,5961,409332,38535,8155,54,36042.535
2296505,283741,10132,854462,98258,16409,65,36042.988
1399159,164018,3579,445241,48066,5459,55,36043.344
1342223,202191,4598,455664,61119,6576,60,36043.887
1619661,200500,4639,647496,74664,8011,64,36044.281
1216025,178793,5446,391130,52778,7523,59,36045.457
1737318,294793,7327,641197,98460,11698,61,36045.691
1631487,412710,10060,887033,193032,20227,68,36045.711
2055000,227553,8510,689591,71595,11716,61,36046.621
1422511,181308,4384,464570,54133,5809,58,36047.230
1211861,178132,6943,407504,53884,9271,58,36047.672
2025957,280032,9872,736076,91322,15056,61,36047.867
1120187,212075,5609,467873,76244,9476,67,36048.621
3679664,555104,13804,1323308,182926,21249,66,36050.102
1866388,301098,10061,822135,124361,17517,68,36050.391
2017418,389385,10635,1236163,207171,26721,83,36051.242
1022056,184835,5906,357216,57605,8311,59,36051.797
1252050,161641,3317,409773,48648,4403,59,36053.469
1704864,156831,5858,548803,45910,8189,57,36053.621
1005102,153139,4426,329952,44584,6215,52,36053.660
1284198,255043,7598,565899,92416,12077,67,36054.574
963771,130039,4025,306020,38007,5230,56,36055.383
1250983,278615,6206,533793,99960,9560,68,36056.039
2009347,421690,12596,1180869,215304,28559,76,36056.086
1300754,189539,7407,460264,59879,10275,62,36057.723
1294122,115713,4666,401112,33558,6255,56,36058.145
702188,94954,3273,222413,27847,4119,53,36058.492
1342271,148009,5188,429884,43521,7005,59,36059.031
1026589,138153,6510,369292,45930,9564,61,36059.598
3101898,699430,25860,1434004,259185,40501,70,36059.629
1676537,258763,8648,936845,116116,18297,65,36059.664
1616375,293524,10534,934853,163876,24645,75,36059.855
1440397,176375,6203,460227,50044,8375,50,36060.051
1629050,250181,6394,611355,86249,9703,59,36060.316
1189810,131124,5043,372459,37855,6784,50,36060.461
1195719,169985,6058,402932,50965,8996,60,36062.645
1068350,124587,4255,333425,36381,5930,56,36063.844
2507043,242466,9896,904859,80130,14735,65,36064.488
3189508,680264,18221,1648439,276673,34850,73,36064.512
1130354,184315,6815,755461,100790,15874,109,36065.543
1892744,241384,8077,661737,78958,11723,60,36065.836
2413546,323662,10945,1281332,179213,22823,81,36066.395
1298766,83525,6470,391524,22886,8373,49,36066.555
1441122,189214,6778,532647,64157,10139,63,36068.238
1320340,137349,3656,410381,39805,5110,52,36068.309
1699182,151061,8143,596742,46772,12173,59,36068.563
952110,84720,3734,291803,24618,5347,56,36069.633
1170155,212824,6865,428817,67660,10074,63,36070.930
3009918,445370,17392,1103480,142762,25631,65,36071.281
2270134,308020,10906,749814,93580,15607,57,36071.563
2136678,297879,9625,738155,94773,13393,58,36071.730
1397254,149140,4535,414826,42101,6140,48,36071.824
2311136,395749,14702,1407191,212193,31594,86,36077.785
2140509,366147,9882,728827,112900,14060,56,36077.949
2016038,354820,8604,747100,113577,14801,64,36078.758
1260827,243658,6793,457807,75673,9571,58,36078.934
1382941,350308,8584,627876,130771,14732,63,36079.012
3120959,542030,17634,2195879,410347,51454,109,36080.496
1357140,342841,7896,523985,110063,11887,54,36080.613
1536108,194128,7591,514592,59530,11421,52,36080.746
1379233,156670,7144,430652,44025,9537,49,36080.867
1164769,103335,5286,350317,28014,6522,47,36080.969
1753869,251732,6229,684951,90785,10378,66,36082.707
1089437,155315,2121,334069,45181,3016,53,36082.984
920078,136392,4748,388192,48353,7434,64,36083.492
1465353,212133,5023,499440,64514,7450,60,36083.887
1153195,247839,8560,537426,94379,15486,70,36084.992
1088224,156564,6262,379489,48870,9129,60,36085.703
1426652,179609,7714,479304,54673,10811,61,36087.020
1999960,468625,12674,953924,202180,23593,76,36088.543
1689016,186134,6855,540899,54971,9474,57,36089.070
958695,222952,5952,448754,85605,9843,67,36089.875
1200251,144327,4462,384325,42844,6053,58,36091.711
769364,205667,7187,374096,78098,10963,68,36092.133
1488791,268887,9494,855833,133301,20143,77,36094.746
2332984,388299,9003,766582,117216,12695,55,36094.773
1213905,293175,8656,525490,98677,13497,63,36095.305
1434622,177184,5332,480797,52947,7348,57,36095.648
1474581,240843,7320,514386,75410,10665,61,36097.742
1003969,119437,3503,316813,34942,4727,55,36098.234
1428216,171045,4104,466059,50720,6127,58,36098.645
1263774,110459,4264,390006,31520,6008,53,36098.766
1377731,183798,5801,455611,54793,8244,56,36099.012
2010503,259574,9206,684614,80669,13095,62,36099.953
1358467,203715,5412,603619,71081,9261,68,36101.137
700472,128213,3478,233415,38324,4873,56,36102.395
2695072,389834,15845,950986,122003,22212,64,36103.238
3585238,786028,20458,1533760,295438,33986,73,36105.129
1054643,214327,5947,520645,79610,10102,62,36105.383
1766946,411482,9308,913165,174420,19159,76,36106.004
2511978,610375,15546,1533249,276172,34763,75,36106.070
1308507,210400,5028,455290,63777,7280,60,36106.906
1535490,287448,8485,866241,149576,19509,79,36110.230
1374727,182721,5932,521751,64603,9219,64,36111.453
2155966,263056,5397,685215,80271,7704,59,36112.070
1813629,416061,10857,1520056,316958,37168,98,36113.996
1607596,475085,10413,1025908,243700,26821,89,36114.785
1709141,194567,7233,606649,63998,10720,62,36117.473
2861244,571802,16640,1305703,228386,27864,75,36119.992
1195464,265924,7306,481580,88795,10951,63,36132.547
2814830,618165,18321,1506895,279396,34367,81,36134.219
1557378,130956,4353,491643,38182,6317,59,36137.500
1350612,242149,11398,484060,74528,15667,60,36137.895
2246981,268176,8504,801803,90890,12849,64,36141.754
1152356,201152,5797,402308,61368,8009,60,36146.254
1030645,110735,4704,327961,32242,6723,55,36146.473
1298402,102331,4854,416592,30294,6666,58,36148.371
1093263,138676,5179,362196,41436,6607,59,36149.797
1227985,171828,3595,414232,52634,5149,59,36151.242
1459542,127969,4558,460648,37506,6248,58,36152.508
1646948,138076,4941,520013,40083,6560,55,36152.672
1501922,240397,5814,514672,73587,8074,61,36153.691
906076,156150,5168,300657,45871,7739,53,36153.809
1059013,391545,5126,412752,124264,7684,57,36153.895
1025313,108300,3202,320260,30959,4302,54,36154.398
1344169,473106,44572,563258,162810,68681,67,36154.859
1333715,199652,6051,470529,64780,8413,61,36155.516
1148167,82178,4863,355466,23737,6391,51,36155.594
1589998,265296,7539,558998,85562,11475,62,36156.762
1150271,227183,7100,506272,83523,11598,66,36157.195
1274240,228040,5720,450109,70788,8211,60,36157.691
1475626,217928,4766,484090,64447,6385,56,36157.844
1414307,141134,5514,441093,40699,8244,55,36158.199
1302673,130620,4620,417414,38359,6194,59,36159.488
1358775,189980,4773,482199,64659,7253,61,36160.266
1522997,176005,7973,463653,51305,10095,56,36160.832
1456276,195880,5270,504885,59441,7045,61,36162.160
941784,232301,6006,378085,80090,9241,66,36163.363
849087,106506,3780,261964,30686,4873,53,36163.688
1025877,75314,4344,325308,21546,5712,53,36163.809
1875790,368346,12285,906866,148346,21782,73,36164.211
1342247,154005,27252,428806,45061,35970,55,36164.559
1102273,208286,5076,420384,69952,7393,63,36165.695
1269033,190769,6680,423349,57645,9982,58,36166.078
1155676,218507,5598,503823,83444,9978,62,36166.094
1112587,127216,4705,344352,36271,6618,51,36166.301
1562831,365757,9192,554822,111982,12486,58,36166.578
1610439,215479,5863,541372,64691,8579,59,36167.230
1312961,283673,6740,553568,101224,10901,64,36167.488
2420684,747608,16266,1371412,361331,34674,77,36168.043
1373461,87222,4767,414921,22530,6729,50,36168.211
1287727,165442,3360,398449,46119,4648,48,36168.234
1032524,83059,3226,297213,21645,4491,43,36168.258
2092684,245167,7183,665272,72999,9526,58,36169.109
1021414,73867,2835,307524,21338,3802,53,36169.563
1311821,186905,5311,417622,55327,7684,55,36169.695
1427981,212646,5826,487793,65214,7692,61,36170.633
1796705,247796,7649,599586,78050,11082,58,36170.828
3187510,392430,17242,1135900,134972,25825,65,36171.363
1128631,214518,6204,413000,69101,8786,55,36171.555
3251601,458325,16344,1198877,150036,23282,64,36172.023
688404,204328,5726,335139,72841,9407,61,36172.305
1588838,132690,5119,507258,39046,6880,59,36173.418
1199316,159134,4703,393356,47178,6782,56,36173.676
1652494,187573,8007,529434,54499,10686,54,36173.777
918676,117233,4451,298971,34419,5540,54,36174.164
1276042,129481,5570,407476,37280,7255,54,36174.277
1349231,239198,8894,591906,95002,15741,66,36174.574
1325568,158633,3940,397838,44973,5301,51,36174.734
3050223,875402,22461,1757853,378947,45610,82,36174.895
1337037,270436,7653,478413,84760,10970,53,36175.051
1120899,147856,4672,351414,42020,7050,49,36175.285
2970263,478864,14375,1488708,217455,28909,77,36175.938
1036096,161759,4065,339378,47718,5946,51,36176.191
1304823,167334,5130,419079,49283,7166,54,36176.422
1368637,299590,13342,628946,116867,22263,70,36177.008
1224543,154525,3639,380498,44244,4451,51,36177.094
1476588,279635,11474,720868,109382,20890,67,36177.273
1385727,171334,6680,432092,50046,9258,49,36177.324
1295863,186429,3967,406577,53955,5513,49,36177.453
1411902,185340,5307,461865,54846,7854,51,36177.555
