FSC-H,SSC-H,FITC-H,FSC-A,SSC-A,FITC-A,Width,Time
1589647,153973,5847,517308,42612,8212,52,30497.666
2882129,721559,15778,1831991,409696,39509,89,30498.240
1850651,213957,5104,657817,68263,7566,53,30498.305
3541718,797374,19041,1984872,459983,44971,74,30498.320
1301303,80393,2494,373109,19553,3692,44,30498.576
1533168,154300,2665,458185,42189,3860,48,30498.732
2443358,242499,7937,884740,80403,11862,62,30499.207
1564668,386467,6858,756849,140982,11731,71,30501.168
1959299,276967,5831,658914,85845,8093,62,30503.465
3164321,798776,11947,1515956,310472,21530,76,30504.158
3751637,681673,16082,2468872,411761,38485,87,30505.439
1509837,289900,7798,698823,104778,12145,67,30506.145
1249240,75069,2413,373950,21612,2915,55,30506.969
2179676,545406,11583,1365402,304982,25189,84,30508.350
2170871,480389,10970,1457655,298545,28176,89,30508.770
1320991,263702,4512,531713,88863,7135,65,30509.793
2527497,436902,10716,1011317,145675,16424,67,30510.918
2607758,553357,8547,1021093,183668,12929,68,30512.457
1254514,167701,2825,405892,49748,4382,57,30513.137
1964495,441322,9670,1001696,184918,19239,81,30514.332
1391023,217148,2792,439854,64669,4319,58,30516.494
1277589,130255,2851,380807,37153,3986,54,30516.760
1663979,380797,8012,806117,143357,14164,71,30517.379
2360691,520401,9567,992616,186664,15783,67,30517.615
2576488,648135,13299,1374332,288607,25990,83,30519.809
1911419,291685,5048,705590,98001,7512,66,30523.219
1160238,332682,6899,571080,118617,11807,65,30523.283
1250198,185355,4350,415290,55711,5985,60,30524.723
1943795,517515,7429,779554,167338,11231,66,30525.023
1896372,434967,8982,885179,179158,15429,72,30526.656
1643097,706120,9880,808610,279783,17260,73,30531.883
1379398,180889,2775,427831,53509,3916,58,30538.375
1784722,476464,10302,1053713,213221,19464,79,30539.549
1254770,319079,6115,638734,126586,10430,64,30539.594
2534893,532139,10544,1103738,179823,16480,71,30549.504
2419117,554672,12721,1500333,321048,29878,86,30551.242
1328963,168223,3122,413484,49642,4277,57,30553.277
1114996,161483,2499,355294,47786,3348,58,30558.063
3234332,583595,15813,1342387,238495,27138,75,30561.168
1999445,382029,7741,941035,148071,14315,71,30561.852
3075938,578878,17647,1399500,228106,28882,72,30562.627
1542304,398739,7328,787255,174361,13907,73,30563.109
1914830,426539,8153,1134203,194886,17369,81,30564.527
1078367,145778,2607,337515,42918,3648,56,30565.238
868409,114942,2129,270382,33731,2710,56,30566.871
2075156,368181,8367,816469,126279,12657,66,30567.109
1565344,438433,9983,741832,161816,16604,71,30571.340
674275,96909,1754,202956,27941,2294,51,30571.729
1430613,155513,4120,444286,45293,5060,57,30572.504
1445551,167241,5174,466789,49362,6976,57,30572.783
1944318,497817,10032,970024,208669,17759,74,30574.414
1848697,340593,7714,811663,127058,12894,70,30575.549
1518604,187206,4813,495872,54632,7638,56,30575.771
1732894,248431,5319,648483,85539,8919,64,30576.645
1387181,183292,3201,435132,54553,4665,57,30577.398
1130023,330661,6328,636214,138731,11361,74,30577.895
2724590,289400,9149,938138,87712,13205,63,30578.688
3221530,448622,9724,1417373,172418,15394,69,30579.176
1368032,293726,6109,668450,113468,10618,67,30579.611
5300621,1259812,38357,2389460,472726,64906,70,30579.648
1162103,106406,2582,341720,28843,3733,48,30580.021
1962431,381029,9546,1185010,189229,22029,74,30580.047
1442572,250047,5141,478116,74413,6840,55,30580.484
2671768,491142,10024,1677901,264172,23134,79,30580.557
1528760,118741,3718,454295,31564,5499,47,30580.703
2117185,349211,8898,963990,139391,15800,64,30580.816
1569099,323897,5292,542144,98405,7588,55,30581.078
4078771,661655,16498,1811037,279394,30062,74,30581.318
1571445,292693,5084,667234,109190,9389,68,30583.477
2217514,444137,9032,1256668,198169,18374,74,30583.578
1385445,285766,5359,519564,88349,8398,62,30584.258
1056572,104323,2309,326307,30302,3430,54,30584.551
1417540,221596,3562,463572,65475,4831,57,30584.836
2327195,601102,10671,1536002,325296,24858,80,30585.100
2206383,295330,6856,795548,98140,9689,64,30585.896
1223267,179752,2796,380587,52607,3888,55,30586.311
1903574,506189,10409,937908,207466,17312,72,30586.555
1444468,205628,3362,457318,60164,4934,58,30587.520
1144287,265111,4335,526378,99775,6888,66,30587.730
1564927,179958,3647,499383,52532,5050,59,30588.563
1324255,134082,3183,413246,38961,4400,55,30588.871
1512507,420748,8053,760248,167929,15134,68,30588.908
1295667,319331,6306,636231,121290,11602,62,30588.975
1516898,233362,5031,482237,66490,6698,49,30589.020
1694377,497938,10885,933026,214319,20255,71,30589.156
2778332,429092,8604,1269760,157923,14421,63,30589.295
2718862,379871,10376,1103703,141316,17290,61,30589.432
2349748,277045,6580,888563,102556,10713,56,30589.529
1310680,174322,3291,392129,47952,4757,43,30589.590
1400936,189539,3139,422890,53445,3916,44,30589.672
2009285,434337,7388,846355,169331,13118,70,30590.523
1220557,175035,2426,390160,51338,3895,53,30590.738
2437954,523553,8399,939990,173667,13211,68,30591.754
1419372,275334,6493,672081,110866,10237,71,30592.887
2206933,407230,7612,821451,136392,11357,62,30593.172
2450060,395027,7505,784319,119263,10950,60,30593.875
2732442,480538,9748,1786863,307676,28953,95,30594.238
1777383,379896,9569,938481,167546,17975,72,30594.703
2913186,569260,17053,1204226,202501,26753,67,30594.943
1336675,135525,3474,414341,39468,4671,54,30595.453
1378027,141065,2986,429353,41089,3744,57,30596.012
3042130,742009,13353,1481807,297013,24490,75,30597.875
2417924,354772,7481,839643,112554,11068,58,30598.115
1976377,286430,7895,824974,107728,13488,65,30598.506
2239280,426218,10575,1097455,190246,20143,77,30600.236
2878958,430504,12545,1036601,135633,18387,59,30600.332
2566863,387746,8746,960402,131971,12941,60,30600.570
804966,62910,2277,227502,16769,3029,44,30600.789
1443883,233517,3961,467224,70185,5624,59,30601.988
4622431,1176188,20210,1913770,420649,31979,73,30602.359
2323287,469094,10122,1364666,247754,23298,78,30602.607
3062812,571249,14168,1689906,280503,31322,74,30602.695
2481418,667064,13631,1003412,216640,21185,66,30603.414
1679579,520587,8205,1130735,278087,20143,85,30603.590
999601,132290,2983,310002,38421,4237,54,30604.215
2538647,629276,12615,1536212,325791,29232,84,30604.641
2201273,224185,5757,747907,72520,7837,62,30607.367
1481099,160834,3403,465664,47481,4837,58,30608.070
1893501,347625,9210,888688,134785,15098,72,30608.770
1543276,484306,7060,769374,186368,12785,70,30609.262
1620747,411853,8905,891314,178671,16992,76,30612.529
1360890,230790,4190,462745,69998,6179,61,30615.648
1981985,326497,6064,626754,97208,8965,58,30616.055
2620923,722829,11368,1035498,236352,17220,67,30619.520
2591047,429168,10143,1136757,174396,16804,73,30620.488
1481223,366939,6627,582751,115758,9784,57,30620.570
1121046,89773,1517,324952,24163,2172,46,30620.695
1697410,459026,8303,901789,182849,15974,74,30621.350
1519901,221711,3580,483390,64347,5291,53,30621.463
1175219,127173,2001,361068,36947,2254,57,30622.504
2607310,377639,11116,992565,129432,16248,65,30622.891
1395561,143238,2442,436547,41702,3227,56,30623.563
1591522,321262,6731,611145,102786,9499,65,30625.934
1776720,402410,9547,1014224,187938,18781,79,30627.016
2375922,371940,12379,1187250,167516,22818,76,30631.406
1733270,419849,7498,854408,182144,14087,68,30631.473
2289248,499090,9241,1370259,246743,22294,84,30634.129
1762649,423487,9275,1136211,236337,22658,85,30636.945
2168564,722225,9566,886647,229325,14457,68,30639.539
1219911,153720,2981,374754,42966,4152,50,30639.574
1229541,134727,2526,372093,38253,3548,52,30639.920
2609425,847883,15015,1361086,356920,27760,85,30641.559
1415806,427495,8309,918090,191466,18163,76,30641.684
1389940,221427,4144,455696,66644,6105,60,30643.414
1460045,195008,3520,471629,57917,4950,59,30649.861
1441730,415070,8804,757429,176158,16565,76,30656.488
1148972,105490,2749,348825,30557,3657,54,30657.139
1801931,255517,6471,637842,77985,8860,62,30664.539
1389315,481785,8676,722884,185844,14431,74,30669.086
1146252,166818,3071,367485,49688,4466,57,30671.070
2013250,577920,10568,1141120,228681,20533,79,30676.746
2629237,458075,11796,1007284,148675,17259,66,30678.063
3365680,958383,15982,2134998,429927,37947,86,30678.299
2162506,583314,11958,1519080,329330,28979,86,30679.320
1362973,86124,2954,412439,24409,3949,56,30680.137
1140753,279258,6616,586506,111709,11964,69,30680.586
1401940,118732,2758,433606,34418,4086,58,30682.119
2476697,344340,9163,1358712,144153,18233,77,30684.365
2639297,504461,9297,1314005,245285,20034,72,30684.488
3063607,503805,12436,1268673,193837,20345,61,30684.523
2082383,319304,8935,824029,122807,14964,55,30684.592
1629286,305105,6449,774340,128850,12581,71,30685.172
1988640,455235,7203,931125,171488,12239,71,30686.516
1890407,191611,5018,627151,59717,7028,59,30687.074
1440858,509076,10012,819757,194518,18095,76,30688.375
1464275,237431,5214,480086,68854,7360,53,30688.406
1758762,221755,4481,550741,63004,6660,52,30688.477
2053596,202960,5152,634059,58620,6971,58,30690.168
1539932,201056,4119,472986,58126,5924,54,30690.328
2092985,497432,10934,948774,182435,18658,71,30691.410
3934675,803019,20318,1962926,327960,34877,78,30693.160
1383672,367040,7640,573306,117978,10913,65,30693.984
1325876,159979,2498,411220,45303,3307,51,30694.033
3555631,340641,11774,1262366,114901,17580,64,30694.480
3719426,679914,13795,1297532,211821,19714,59,30694.582
1413587,154278,2978,437219,44860,4026,56,30695.543
2585217,498334,10701,1124283,180275,17371,68,30695.686
2950017,563105,13552,1000678,171189,19206,58,30695.861
3667398,1275868,22291,2304168,721816,53766,81,30695.980
1774294,269342,5992,750962,104512,9547,69,30697.541
1641417,333833,7425,764548,130991,12769,74,30700.029
2270964,405814,8558,893046,138666,12759,62,30700.178
1557067,228387,6693,538422,67886,8828,58,30700.613
1590263,376020,7323,768864,157204,13475,68,30700.758
2488297,571685,11351,1153652,231244,19630,70,30701.223
899076,95713,1687,271084,28063,2311,54,30703.855
1322689,184525,4387,416868,54563,6470,57,30704.301
2634312,307596,9122,888801,94494,12392,61,30704.680
2421308,233070,6484,768615,68902,8628,59,30705.428
1520848,439595,10894,1009885,259091,25528,86,30706.971
1093050,156282,3027,342588,45141,4203,54,30707.367
2265569,397876,8430,863894,133789,12292,61,30707.395
2255297,368853,8038,798533,114639,11496,63,30708.400
2417542,415020,7620,1042412,157094,12104,67,30708.557
2331840,485983,10860,950397,171737,16525,64,30708.824
1348186,212040,4110,445088,62958,5814,55,30709.195
1297322,113295,1948,381405,31366,2626,50,30709.281
2301030,564572,9431,1001683,209519,15401,70,30710.547
1562105,464329,8221,727166,167289,13924,70,30711.131
2312629,583387,11900,1504361,351533,29465,91,30711.545
1292774,125626,2319,389850,36120,3700,56,30713.949
2371188,334515,6707,920220,120594,9917,68,30715.830
2529696,425296,11442,1152747,180196,19323,73,30717.836
1751434,346928,8291,722584,123067,12765,59,30717.859
1283849,114864,2675,391680,33266,4247,56,30719.219
3217816,543008,12465,1150927,174626,18553,62,30719.352
2174835,642589,12645,1416167,319395,30677,85,30719.828
1818387,322400,6392,705117,112336,10433,66,30722.656
1237370,278485,6123,598552,109529,10293,66,30722.836
1148294,243078,4389,517282,87518,7523,68,30724.326
1421834,340736,6838,780934,145049,13183,72,30724.516
3543709,805178,20014,1694050,344850,35769,71,30724.848
2415505,181523,5394,818008,58500,7736,62,30727.588
2767955,857093,9396,1332079,295225,15948,73,30728.238
1190100,240490,4497,517471,87883,7846,67,30729.344
1529144,352582,7916,1042278,168460,16953,80,30729.510
2113783,537802,8824,998042,202628,15470,68,30729.703
2213336,556626,11851,1035187,245339,21790,74,30730.266
1572263,334425,4320,529962,102982,5805,61,30732.139
2524286,791573,13808,1880612,546097,41143,99,30732.703
2402442,455010,11696,1504801,271254,29080,81,30733.063
2415490,632276,10679,1086894,230509,17909,71,30734.105
1450290,367465,7254,980809,172954,16832,83,30735.453
2316542,439284,9756,1112644,208441,20749,81,30738.668
1449097,247630,5660,653825,86584,9362,68,30742.033
2327854,310081,8232,889259,103595,12726,67,30744.617
1949720,345338,8465,823897,123392,13223,69,30758.129
1105235,92325,2115,330516,26909,2817,55,30760.484
1354471,117250,3265,410377,33641,4226,55,30760.762
1341680,173315,2846,403528,50298,3564,52,30760.869
1311252,187678,3101,425579,56152,4484,59,30763.246
1120286,387326,6819,676218,167383,13013,75,30763.570
1310833,347581,6855,879726,160224,14412,83,30766.273
1139188,129261,1836,344204,37720,2504,56,30768.832
1890942,386020,7028,857641,139660,12465,71,30771.070
3014769,821920,12076,1443440,346781,22963,77,30775.520
1119506,146788,2155,338596,42428,3006,56,30777.676
1958809,296015,6351,739245,103760,8942,66,30784.344
1614913,417525,9092,943432,180531,17306,78,30785.525
1469401,186066,4812,489796,56083,6825,60,30786.684
1417035,127331,4905,444768,36725,7322,57,30787.051
2776389,944104,13476,1112819,313839,21665,65,30787.250
1269156,354750,10160,628556,124064,17545,73,30788.875
2289329,465100,10314,1565102,263238,27561,87,30789.658
2597752,550484,12713,1649830,319374,30010,82,30790.328
1601086,348779,6116,581800,107075,8338,62,30791.078
1256171,207294,2996,379042,60357,3707,54,30791.609
2639890,396478,7757,1049739,147064,12843,68,30794.387
4532094,1107877,26013,2094811,407102,42589,74,30794.617
1671728,348280,9058,841642,134478,16157,68,30795.102
3095930,735092,18476,2153696,442728,42675,95,30795.652
3672538,1025328,25764,2005630,429137,47723,82,30796.223
3398650,586690,11480,1844003,348963,26885,85,30797.404
914915,134279,2157,276732,37775,2955,48,30797.686
2548993,513459,11475,994213,171326,16704,65,30798.043
2164607,465825,9891,1057802,231627,20810,78,30799.793
2009479,173558,7221,703212,54249,10347,62,30800.654
2159169,371071,8063,961010,151217,14076,66,30800.701
2199240,404766,10808,813736,125399,14788,58,30800.945
1229413,158462,3057,383964,45837,4264,50,30801.115
1170837,261809,5361,543521,102874,8241,69,30801.906
1497716,147323,3168,476912,43121,4307,57,30802.303
1489620,247758,3677,486604,74388,5197,54,30802.359
2378165,532508,14536,1342773,231297,29360,78,30802.949
2983204,563465,14180,1141564,188495,21741,61,30803.129
1407195,178444,3840,450180,51074,4908,52,30803.352
2543092,736011,11304,969739,250457,16905,66,30804.236
2010638,306686,6885,698507,95025,10568,62,30805.152
1925607,280459,5395,652346,86904,7553,58,30805.418
1143014,70024,2385,334321,19040,2973,48,30805.512
1250666,354266,7116,658519,134618,12602,65,30805.525
1152733,167364,3018,358336,47893,3987,48,30805.660
2314430,591497,9668,1062554,216440,16424,70,30806.172
3052099,705214,15412,1387079,262997,24960,70,30806.594
1594999,138988,3711,490542,38414,4590,51,30806.805
1297089,153785,3125,403753,44246,4797,51,30806.949
1136832,245043,5313,512637,84797,8273,66,30807.770
1233930,149498,3922,490573,54004,6060,63,30808.121
1632298,217942,7758,743764,78584,11445,68,30808.682
1569270,262948,5108,630315,95808,8259,66,30809.527
1543650,230924,5401,646909,85322,9340,65,30809.801
2594862,417964,8418,1026824,164702,15321,65,30809.828
2285325,495961,10943,1248391,243486,23060,81,30810.545
949908,118476,2103,289477,33653,3503,49,30810.797
1077172,76289,1867,318549,21318,2181,50,30810.973
3019587,394077,8992,1028210,124110,12436,62,30811.328
2491076,338390,7228,1199351,145775,14181,75,30812.244
1528927,163252,3279,489947,48106,4304,58,30812.939
1206236,272971,5127,948186,151519,13421,100,30813.695
1711065,374286,7884,728815,126726,12371,66,30814.227
1668968,542283,10002,974078,230034,19089,75,30814.619
1212903,138415,2642,372431,38211,4135,49,30814.689
2649644,735976,13449,1924407,411389,34385,91,30815.264
1387571,107342,3313,411705,29654,4174,51,30815.900
1339074,178485,2968,414406,52477,3994,58,30817.426
1541240,251775,4359,540159,77944,5708,62,30819.873
3231112,602428,12440,1491604,227919,21971,73,30820.043
1552619,332692,7848,1020137,187886,18752,82,30821.508
1326381,182267,2688,429867,54338,3524,60,30823.949
1086633,137590,2076,336222,40209,2853,55,30824.248
3152215,428692,12407,1117705,134932,18125,63,30824.514
991859,129446,2464,305589,37759,3601,56,30827.246
2593782,503168,9028,1245168,225070,17523,74,30829.990
3807833,776459,16530,1709757,289642,28585,74,30831.063
1765089,415678,10557,909702,163912,19469,67,30831.150
1709862,287723,5370,685643,99448,7940,63,30831.734
1052843,111392,2293,317391,31494,3260,51,30831.951
1578666,246696,3950,515789,74585,5873,55,30832.127
1444641,147944,3146,454450,43049,4607,54,30832.328
1730768,104378,4537,551620,30605,6275,59,30833.186
2286573,465593,11174,1241209,232201,22611,77,30833.559
1756202,253933,5392,608025,77936,7781,62,30835.258
1360092,245332,2360,413137,72545,3355,57,30837.529
2979576,594914,11503,1637521,304017,25290,87,30839.152
1502122,234873,3445,469309,69616,4805,59,30844.586
1260793,121222,2696,378531,35205,4151,55,30846.109
2373781,575715,12041,1159378,235139,20365,78,30847.422
1188693,120016,1785,363831,35068,2596,55,30848.141
1534539,353652,9298,1029081,205591,21815,84,30849.549
1434717,113155,2641,447405,33167,3543,58,30852.627
1524998,139768,3282,462505,40159,4606,54,30852.801
960479,120391,2190,300588,35547,2993,57,30854.199
1403154,208285,3323,438531,61876,4834,58,30855.523
2122681,355034,8650,900248,132589,13867,68,30856.262
2542849,620494,16686,1591205,313006,35589,84,30857.010
2660071,406297,11270,1586495,209245,25325,82,30857.836
2348587,636855,12880,1692949,333078,30448,90,30859.457
995767,242925,5629,480431,84546,8785,68,30862.055
1092308,85214,2902,325691,24784,3851,55,30863.363
2860546,554661,14150,1361318,223950,23627,76,30865.002
2279570,528914,7776,962819,184839,12537,70,30871.543
3078860,707288,11570,1792531,377251,28160,83,30873.141
1884858,369562,10116,775769,119045,15752,66,30877.227
2440718,387372,8290,874904,126699,11767,65,30879.268
1658713,378608,6342,835165,165714,12692,78,30882.484
1290350,333173,6517,700284,136804,10820,73,30886.816
2375864,387267,9900,967841,137791,15363,67,30887.535
2134845,521699,10163,1385321,312293,24904,85,30888.311
1375619,180940,2700,432589,53182,3473,58,30893.004
2841759,553869,11845,1682345,302043,26758,84,30894.943
3098247,358002,11923,1262367,129391,18522,69,30896.240
1757849,406864,9245,929322,197417,18044,76,30898.668
1301188,113417,2229,399767,33042,3090,57,30900.262
1737853,494724,8074,1178676,249587,19219,85,30901.414
1272540,112981,2818,388442,32687,3629,56,30902.820
1061242,79465,1853,309005,22539,2926,50,30902.883
3940102,845801,17121,1501334,281541,25534,67,30903.363
1300922,68258,2560,380507,18178,3021,49,30903.621
2077908,498858,10993,1044573,200921,20038,72,30903.777
3179008,754054,14578,1314185,260808,22552,69,30904.203
2259045,664896,10438,1039594,260961,17467,70,30904.828
1462617,244737,2632,442825,70819,4136,52,30905.152
786685,105041,1839,239999,30092,3037,51,30905.512
976054,126800,2304,296673,37037,3300,55,30907.066
1815116,331861,5746,743392,119420,9266,68,30910.668
2620374,491788,11337,1422470,248988,25779,77,30910.852
1283225,116739,3102,375594,31027,4208,46,30910.941
1058294,148476,3222,336159,43809,5125,57,30911.904
1186610,147612,1866,364256,42841,2917,54,30912.150
1463200,151285,3499,455501,43874,5636,58,30912.953
1159556,129443,1890,345455,36827,2583,53,30913.211
2253739,332382,6935,721580,99555,9306,60,30913.848
1315068,151284,2795,394932,43683,3731,54,30914.355
1372059,133652,2454,420149,38605,3598,58,30915.723
2649890,260664,8283,900085,81476,11424,62,30916.260
1433196,215958,4965,482975,64609,7207,56,30916.449
2115293,528241,8617,912897,184065,13182,63,30916.566
2297159,441778,10408,1094317,183455,17949,74,30917.482
1108000,93301,2091,327684,25893,3068,49,30917.715
2645510,295414,10184,942067,93925,14798,61,30917.973
2228558,413085,8078,1097250,173911,14739,71,30918.188
1464167,244541,4512,485582,72556,6452,55,30918.523
3053200,480360,11622,1424206,202361,20285,74,30921.762
2257247,500705,10545,1626884,309983,27596,91,30923.246
2304178,461854,10630,1097822,189378,18822,69,30923.570
2259039,538479,10367,1212945,234196,21604,69,30923.604
2049996,616765,9924,972748,230974,18207,74,30925.211
1463270,178605,4053,460278,52403,5963,58,30926.117
2995917,445158,10342,1205979,163620,16819,67,30926.396
2803768,486085,12294,1564422,229040,25621,80,30927.107
4634708,928309,22341,2070779,363664,36108,69,30927.340
1419336,190592,4611,451048,54316,5955,49,30927.535
1432266,101555,3348,438134,28916,4908,55,30928.129
1201297,377111,7969,690916,160317,14656,80,30929.020
2203311,495206,11457,1030265,194308,19868,69,30929.133
2465837,436605,11188,1072281,165233,18730,66,30929.432
1428377,364069,7660,775712,160417,15065,73,30929.719
1899351,484123,9710,1250650,266258,22708,74,30929.764
2385340,530870,11598,1170740,250465,22176,74,30930.172
1203192,172320,3405,380076,50496,5078,55,30930.703
1491691,524468,9651,1201686,316501,28329,96,30932.066
1687347,190199,4688,562064,56391,6134,60,30932.910
2301699,592982,10901,1044001,225999,18764,71,30933.426
2298677,282648,9118,834502,88772,13520,64,30934.527
2070687,320813,5404,777975,112383,8624,63,30934.969
1455296,271012,5443,608577,97415,8089,65,30935.668
1038645,73845,1997,300602,20548,2973,49,30935.830
2254719,530387,10927,1099383,207071,19721,74,30936.578
2203679,691199,12266,1633378,452969,38637,91,30936.965
1430960,186921,4105,475945,55962,5751,60,30938.184
970977,110322,2735,302028,32564,4149,55,30938.781
4197053,893158,20431,1816699,329091,33111,72,30938.918
2357843,294891,7378,840437,98838,10949,63,30939.588
1479388,385110,8247,816412,171086,15358,75,30942.750
1329440,117138,2141,407657,34086,2679,57,30945.217
1365881,164051,2795,421172,48025,3841,55,30945.563
1395539,205960,3317,429237,60637,3936,57,30946.135
4296459,920650,20338,2029225,369412,36078,76,30947.672
1604073,268550,5812,538461,81687,8301,61,30949.617
1216776,149190,2523,379927,43625,3562,57,30952.422
2473061,359003,8319,934507,123294,12796,65,30952.629
1253726,147846,2254,373148,42125,3147,49,30952.801
1694781,195745,5107,536230,57378,6457,59,30955.063
2936259,772226,14512,1669102,363182,30076,82,30956.648
1572073,335469,6999,713712,121581,11352,70,30958.611
2207177,513266,9887,884332,181195,15431,66,30959.133
1874769,384220,6812,860371,150158,13910,74,30959.658
1240697,209031,3501,414869,63381,5152,60,30960.900
1690147,173154,4242,547440,51019,6692,59,30962.098
2398612,829303,12061,1756362,456776,30359,91,30963.258
1973504,527410,9100,1084519,258008,19740,85,30966.156
2753343,586613,12087,1191945,269700,21815,76,30970.400
1178128,163865,3154,371783,46380,4679,49,30970.477
1427960,151052,3481,438630,43788,4997,58,30972.186
1375727,160520,2957,433813,46815,4087,58,30973.406
1536960,509379,12004,1121942,277488,28910,89,30975.844
2547257,558304,11527,1407947,271143,25460,78,30976.285
1226295,229114,4855,556969,90755,8666,69,30977.125
1232963,115203,2290,370106,33206,3211,56,30979.221
1368491,230061,3468,462926,69527,4653,61,30981.512
1678509,448371,9967,1120666,246905,24799,88,30982.732
1159027,347330,6501,762569,146253,14427,81,30984.059
2014245,247147,4612,762283,87246,6781,65,30985.289
1633004,214523,4841,525607,63655,6427,59,30986.770
1348962,190710,3968,433386,56544,5951,58,30988.000
1480326,524190,9909,1037447,254136,21176,84,30988.824
2369037,504918,10650,1246881,233087,21871,83,30992.465
1011188,189662,5484,388704,62608,7825,63,30998.824
3124019,559563,15460,1180891,189723,22032,67,31006.770
1837113,335114,7184,704816,113705,10261,60,31007.078
915466,122910,1938,282972,35739,3281,54,31007.727
2433277,674724,19132,1505883,359060,41064,85,31008.602
2244610,673242,11408,1530992,343411,26458,86,31009.066
1280512,122817,2770,372045,32927,3439,48,31009.279
2936719,873543,13749,1776614,494480,35880,87,31010.414
1155151,91893,2741,322984,21524,3996,42,31010.445
1155099,160008,2511,339488,44021,3028,48,31010.699
1362065,142042,2328,429624,41690,2897,58,31012.633
2002545,396146,7471,854191,142980,12794,68,31013.439
2380087,363411,10158,846021,110640,13808,58,31013.504
1356382,99763,3506,406640,28416,4395,54,31014.137
2074862,311531,5717,732545,104375,8472,62,31014.445
1703397,214278,5139,560082,63226,7089,59,31015.164
1301082,256409,4266,460896,78406,6210,58,31015.344
1482004,119623,3360,439927,33310,5053,50,31015.389
2531251,320567,9789,1021631,117497,16136,69,31017.625
2551878,525944,12941,1208066,203369,23613,76,31019.025
1240664,153867,2958,371556,43045,3997,48,31019.117
1292197,131766,2931,389753,36651,4193,47,31019.143
1522382,86534,3252,457772,23668,4331,51,31019.352
2181145,1263353,12603,877476,406353,19682,62,31019.510
1358516,121413,2869,399196,31287,4429,47,31019.633
1325919,134280,3101,406625,38308,3806,54,31020.160
2058625,373817,7413,898428,144167,12404,70,31021.680
1759092,250784,5058,601002,78254,7636,58,31021.938
1444533,88152,3074,440036,25481,4360,56,31022.477
2780568,635274,12689,1389499,288521,25255,78,31023.070
681545,84477,2424,186884,22385,3816,41,31023.223
1378283,160503,3366,447619,47478,5158,59,31024.000
2776249,948109,16234,1728104,407605,34246,84,31024.191
3474929,487796,10241,1146431,142605,14318,53,31024.207
1124340,137504,2950,329742,36194,4246,41,31024.281
1619508,131861,4003,491165,34100,5742,45,31024.328
1544793,164819,3749,467018,46604,4592,50,31024.678
1408970,249047,4214,439113,72893,5473,52,31024.867
1915840,466310,6318,782941,160586,10142,61,31024.939
1521689,155368,3715,468342,44990,5033,57,31025.746
1479281,319922,4187,452221,93818,5241,58,31026.723
1249737,168515,2632,391128,49785,3842,58,31027.594
2708608,376309,9096,932811,119501,12848,61,31027.695
1399867,182062,4898,537637,61490,7339,57,31027.773
1360622,189105,3064,413259,54225,4027,49,31027.875
1316795,139243,3267,414357,40715,3966,54,31028.266
2153109,281612,7818,695364,83676,10189,60,31029.129
1260688,201548,3488,417669,60397,4838,60,31029.961
1196345,142491,2251,360554,41392,2688,56,31031.299
2944060,702196,13962,2322469,440255,39938,96,31032.002
4150269,861944,21022,3496024,530514,57914,106,31033.760
2134508,270141,5403,722675,84470,7842,58,31034.375
1463189,261282,5408,472451,77418,7745,53,31034.535
1394834,245938,4353,472832,74482,6275,61,31035.992
1152251,113632,2496,342474,32628,3592,53,31036.332
1216947,326836,5846,678779,133908,11128,74,31037.014
1909858,307280,6968,971619,144290,13762,72,31037.168
1240458,185056,2575,382459,53628,3314,56,31038.057
886597,88557,2442,269505,25769,3185,56,31039.105
2371213,279309,7358,892025,99948,11489,67,31040.908
1170862,127581,2304,355493,36808,3135,55,31041.592
2398483,534818,10085,1254143,243168,19902,77,31041.844
2097660,683975,12487,935628,244085,19533,66,31042.119
1287159,191371,4678,422436,53460,5912,49,31042.131
1163940,154378,2172,362200,45520,3110,57,31043.367
3213172,680355,14391,1310362,231336,21960,69,31043.924
1468343,190360,5614,471498,54055,7376,49,31043.955
3093261,696509,11370,1020731,217756,15857,61,31044.490
3274584,835568,15148,1619904,320531,26962,69,31044.512
2499441,662185,17179,1635297,363940,38908,87,31045.258
1243752,185795,3547,396342,52257,4975,48,31045.336
2491693,302767,11774,1258635,149993,21004,73,31045.613
2966769,731447,15548,2086442,428901,38618,84,31045.918
2104911,352323,10734,982325,133610,17386,72,31047.014
1154651,128146,2524,357196,37220,3016,57,31048.207
2085897,533620,11470,1375459,303952,26985,88,31048.398
1369152,146536,3825,426395,41750,5000,55,31048.863
1481134,172530,3265,467167,50248,5194,55,31049.170
1526002,186166,3686,496684,55624,5000,59,31049.873
2335637,464415,11127,1418349,290035,24973,82,31050.191
1560376,216504,5027,501189,61619,6765,52,31050.389
1047281,144961,2382,325515,42043,2858,55,31051.066
1369217,121903,2370,415423,35331,4152,56,31053.096
1143810,101747,1756,338140,29076,1961,55,31055.652
2058293,455395,11629,1131559,208418,23191,81,31056.102
2051918,257774,4959,726147,87241,7891,63,31057.504
1132324,278912,5839,554678,105050,9881,69,31058.016
1243942,361605,7216,726425,153056,13428,76,31059.631
1348384,359314,6429,757522,141674,12206,75,31063.576
1613498,192307,4953,521049,56779,7362,58,31064.305
1305075,97671,2601,391694,28346,3219,55,31065.291
1042635,81931,2775,315956,23775,3570,56,31066.574
2004943,536158,8528,1118859,224568,17767,81,31068.617
