FSC-H,SSC-H,FITC-H,FSC-A,SSC-A,FITC-A,Width,Time
2571650,308137,6222,869731,98966,9910,63,35137.824
1438538,237357,5254,582806,91261,8877,63,35137.988
2243211,372890,10612,1076598,153852,18995,71,35139.160
1201722,321866,7756,695725,147609,14573,73,35139.508
911319,97539,1779,264392,26451,2481,45,35139.578
1208036,126247,1925,363492,35457,2619,51,35139.801
1237016,236787,4802,494545,79147,6842,64,35140.891
3982121,1050367,17160,1702042,376989,26672,70,35140.906
1367511,186599,4517,477175,60019,7314,50,35141.020
2516507,687081,9741,1003452,240276,16113,62,35141.273
2062471,357959,7316,1017379,172768,16072,77,35142.598
2702921,314639,7546,969486,104446,11258,61,35142.930
896674,115536,1934,260640,32741,3297,49,35143.355
631298,68434,1306,179079,19006,2223,45,35143.426
1268166,161986,2929,377699,46101,4633,50,35143.453
1973114,374175,7787,849647,141150,13701,66,35143.559
1296352,178753,2278,386517,51286,3265,52,35143.949
848200,103364,1984,252049,28917,2893,49,35144.105
648086,91370,1992,189225,26089,2511,52,35145.828
1033711,113192,1861,308632,32318,2604,55,35146.246
3653914,775513,14056,1730275,331671,26158,79,35146.883
989718,107132,1549,291362,30204,1966,50,35147.414
1795764,140501,4991,583205,41796,7667,55,35147.430
2479221,480122,11937,1195921,227930,25555,83,35148.824
1371452,134240,4273,404407,37731,5520,53,35149.266
2374010,334291,9747,1242238,183544,19559,77,35149.547
2777270,622886,10136,1178485,246111,17978,70,35149.664
1028095,114196,2017,288213,30033,2208,43,35149.836
962220,125238,2435,281185,33921,3085,43,35149.844
954211,108407,1791,275990,30000,2457,46,35150.094
836570,89223,1416,233650,24337,2312,45,35150.191
1855437,245987,9065,726171,91813,14057,64,35150.582
611849,56992,932,173153,15822,1098,47,35150.953
2463416,301289,4333,753893,90549,5952,58,35152.039
1393313,183085,3724,502381,60508,5715,62,35153.816
1494274,176184,3169,447804,50633,4810,52,35153.875
1017390,118092,2395,339287,36616,3556,55,35154.289
1926817,369468,7749,1223791,213602,18154,78,35154.398
1157798,98663,2487,345731,27476,3486,49,35154.703
987325,187225,3695,398801,65312,5478,62,35155.191
1625724,268138,7670,708103,105516,12995,67,35155.281
1474268,238038,5918,541162,80217,8543,55,35155.305
1588236,239757,6306,593314,78229,9039,57,35155.500
930826,192459,3623,392888,64986,5552,64,35156.590
1279872,216461,2239,383231,62323,3296,53,35156.738
1592909,316768,11252,814466,137375,19368,69,35156.984
710926,102514,1277,203179,27976,2016,42,35157.004
1613696,263078,6081,764894,102652,10597,60,35157.023
1357470,318536,7863,819300,152524,16388,69,35157.168
709488,159782,3151,272831,52479,4443,53,35157.453
989849,91658,1708,293111,26004,2174,53,35157.984
1155008,243830,3616,408768,77868,5189,58,35158.207
2736150,401857,12270,989195,140440,18208,62,35158.328
1155917,125962,2213,350083,36501,3194,56,35160.609
1295761,152443,2608,395481,44353,3816,55,35160.996
2231236,422885,11111,1139904,214505,22912,79,35161.039
1351874,361791,7805,789262,163507,14364,77,35162.145
1356629,189092,4159,519954,63804,6654,60,35162.473
2254909,331869,7441,903207,118513,11075,67,35163.270
1447956,173144,2474,444822,51119,3000,53,35163.520
3108353,763083,14550,1811713,350994,32109,82,35165.316
1038068,181224,3379,421662,60866,5428,58,35165.652
938577,108005,1909,274633,29796,2891,46,35165.699
1298217,252154,4432,522552,89991,7432,66,35166.828
4036893,801758,20292,1691769,300386,32299,69,35167.734
886957,142516,2802,318743,46262,3979,60,35169.242
2355806,363575,9569,854578,119657,13970,64,35170.984
2188903,264461,5687,724655,84482,8348,62,35171.969
1400477,248048,6472,567848,85536,9852,63,35172.234
1292655,178328,3395,413992,52589,4226,57,35172.734
1029308,92194,1772,304994,26289,2438,52,35173.090
1317399,371886,8771,863867,201790,21173,83,35173.395
837725,175696,3413,334827,60423,5236,63,35176.438
1118856,112164,2253,340342,32145,3130,54,35176.727
845662,60961,1567,245694,17345,2293,49,35176.914
797854,65375,973,232721,18873,1571,53,35179.641
1809053,218925,3306,565160,66035,4346,57,35179.949
1061091,157844,2796,348988,49459,4010,56,35180.391
1112903,136574,2266,332089,39057,3218,53,35180.711
1005352,105656,1521,299669,30292,2499,53,35181.219
1201910,111794,2354,357588,31592,3395,51,35181.266
1095440,122344,1967,335263,35760,3258,56,35183.195
622140,73439,1022,184091,21233,1380,52,35187.063
1800531,157758,3945,549877,46465,5524,57,35189.883
798146,59838,1119,231649,16909,1733,50,35190.234
630874,52900,1840,182908,15085,2967,51,35190.926
1696094,385658,8343,997998,204949,17278,78,35192.441
1712812,455772,8732,817178,192634,15674,70,35192.637
1159053,164742,2811,451147,56583,4359,63,35193.785
2390389,449405,7851,976699,167013,12506,67,35193.895
1801440,388361,8125,1357355,267708,24203,90,35194.102
1129613,156508,2462,340625,44360,3607,49,35194.379
3000659,858531,15951,1646699,401511,34799,83,35194.629
2147241,288560,6069,784646,100239,9689,65,35196.621
1177395,95407,2342,353178,27636,4011,55,35197.320
1152650,143959,1840,351594,41942,2474,57,35202.059
1700354,328680,7108,876302,157555,13907,77,35206.578
663650,83290,1286,196890,23989,1923,53,35209.664
1070502,243800,3672,477174,88583,5857,68,35211.598
1186967,186934,3460,466986,64505,5064,64,35217.777
1631885,288633,5254,645079,102579,8379,66,35220.297
1261154,285140,4438,593907,111625,7823,68,35221.379
1140122,193165,3299,421623,62316,5258,61,35222.422
2294426,306569,5634,785672,98492,8270,61,35222.738
1034349,118257,1885,300040,33264,2817,51,35223.125
1440711,280559,6950,588295,100945,10441,67,35224.109
1062784,197891,2956,366023,61535,4086,59,35227.891
2972856,385207,10474,1278127,165479,17915,75,35229.648
1792150,487558,12822,1127240,269771,24716,76,35229.688
2657867,605167,9649,1085619,215226,15841,63,35229.809
1065135,250134,4772,559873,108447,8983,64,35230.004
828940,196854,3055,389405,73497,5571,67,35231.715
1132447,240632,6461,583670,104309,12393,75,35233.598
2374857,386264,9574,849909,127771,14130,66,35235.621
1228917,139261,2883,377145,40265,3772,55,35236.363
849843,190481,2614,339815,64141,4340,63,35237.027
638127,62453,1397,185281,17680,1847,51,35237.711
3740540,759389,13420,1526745,282879,22830,73,35237.945
1040920,131127,1835,298057,35169,2178,44,35238.051
2150147,402643,9250,885952,141166,14415,62,35238.316
3632286,638029,16835,1819612,290631,30798,70,35238.430
1517184,145077,2645,500713,43847,3760,53,35238.813
973338,181418,3255,356326,57778,4832,56,35239.070
1056470,138675,2463,314629,39023,3066,47,35239.102
1712871,356469,8183,782358,140649,13744,66,35239.211
3350467,1125969,18034,1491469,395556,28405,70,35239.762
2604235,587021,14410,1682508,285010,36056,82,35239.938
1122584,136808,1873,334904,38874,2104,54,35240.902
2772554,386557,4847,1372692,188424,8805,77,35241.566
845043,91777,1885,248703,26269,2968,53,35242.672
3971184,683641,16476,1572041,249974,26419,69,35242.703
1546016,171239,4381,479827,49886,6420,53,35243.055
1972278,422152,9342,832886,145652,14498,62,35243.176
1001304,117111,1984,298535,33541,3039,53,35243.887
2075775,597988,10352,894947,211368,16386,65,35243.902
1699052,250082,4869,619026,85884,7751,61,35244.379
3341227,465813,9628,1057776,141698,13357,56,35244.391
1097858,78866,2361,330292,22714,3419,54,35245.156
692789,63845,1680,199595,17981,2453,49,35245.371
1163801,94408,1099,345055,27171,1461,52,35245.465
1208300,163501,2753,364457,47647,3624,51,35245.609
3210768,631257,13561,1299295,217919,21713,68,35246.090
1685940,207684,3495,578722,67084,5035,59,35246.598
1079453,120621,2102,318063,33816,2637,49,35246.703
757401,142323,1837,270240,44570,2631,52,35246.855
1533737,166833,3224,468826,48930,3641,56,35247.320
2428933,466663,12790,1039454,171047,23600,73,35247.906
1090290,104537,1937,312409,28516,2681,48,35248.074
1163356,155784,3548,394247,47819,4476,60,35249.160
2164818,319467,8339,839833,117141,13908,66,35249.246
1273335,165139,4010,474580,55537,5950,55,35249.313
1321638,222025,2959,417641,66394,4290,57,35250.055
922612,136130,3252,336532,44902,5434,58,35250.359
892152,117560,1666,264139,33206,2507,50,35250.492
961410,121573,2206,293724,35246,4019,55,35251.086
2442020,340347,6752,763596,100815,9181,58,35251.297
800487,79201,968,224097,21457,1202,45,35251.418
1167917,152019,2556,354269,43846,3485,56,35252.543
1255940,187225,5000,508275,70167,8092,66,35254.000
2962867,491806,8299,1272973,182882,13680,68,35254.215
4374070,904590,19260,1535424,284234,28155,65,35254.789
1192278,177516,2282,401380,56003,3089,57,35255.457
1559407,214450,3191,525658,68806,4713,59,35256.051
3105029,799688,18754,1305165,285779,30043,69,35256.336
1117375,135906,2632,337669,38464,3741,45,35256.398
917320,167877,2999,314038,51115,4171,49,35256.504
2764757,711968,13877,2124540,433978,39799,93,35256.758
1233756,101258,3533,353363,25822,4787,44,35256.934
1402845,169679,4047,438506,48265,5898,52,35257.215
861902,107878,2493,258806,31041,3745,54,35258.203
853448,73861,1721,249611,21078,2394,52,35258.527
1544155,357074,7464,669472,152235,13372,73,35259.184
1244608,112407,2364,366983,31097,3030,51,35259.367
2237624,454461,10872,1075107,207032,21080,80,35260.996
3126553,432109,9479,1086014,144889,14125,63,35261.586
997975,87250,2553,285270,23717,3367,46,35261.742
1040581,142398,2295,300289,39412,2998,46,35261.785
1797857,207785,4299,564266,60432,5468,54,35262.043
961757,143740,2957,364666,48625,4706,58,35262.461
1306789,170252,3421,431914,52788,4299,59,35263.305
983026,161969,3366,358182,53360,4993,60,35263.723
846527,91869,2095,248230,25837,3000,49,35263.863
1812693,289586,4601,616196,92733,7148,61,35264.641
915915,120757,1864,269304,33951,2509,48,35264.703
1827958,247112,3829,558961,71731,5671,57,35265.320
1248064,189927,2618,400418,56190,3413,57,35265.762
1144151,89128,1413,336463,25462,1950,55,35266.551
1006768,71218,1950,297846,20454,3412,54,35267.254
3503248,865587,18019,1799649,375667,34414,84,35267.574
1894270,332326,5228,710280,110772,7234,58,35267.898
1185196,138485,2586,350386,37974,3825,46,35267.984
1025958,140066,2044,318516,40482,2588,55,35268.684
642749,78247,877,189192,22516,1156,52,35269.414
1168469,234146,1077,400381,73915,1541,57,35269.488
2310231,266624,6156,760062,80315,7588,61,35270.758
1237167,305558,5027,592529,116874,8513,63,35270.855
924535,147780,2195,285446,42166,3102,54,35271.379
1135770,245608,4326,519470,94190,7069,66,35271.535
1189389,165926,2808,363853,47981,3448,54,35271.895
952597,113430,1800,275847,31675,2462,49,35272.051
1136257,154146,2731,352654,45078,4032,54,35272.285
1777502,455245,8938,1078820,255654,21456,89,35272.871
1652120,244512,5876,604975,80678,8820,61,35273.461
1008075,172658,2846,378384,56214,4123,60,35273.980
758895,53004,2087,221884,15170,2774,52,35275.320
1184331,164779,2365,364314,47758,3440,56,35275.516
974119,123368,1717,290904,35646,2580,54,35278.434
2777837,667810,13535,1755714,380468,31125,84,35278.699
1153443,252424,5503,688536,110944,10478,69,35278.859
1605051,223474,4565,534863,69405,6912,57,35279.336
2533611,349165,7250,903832,119810,11035,62,35279.770
1291040,232032,4816,551792,81290,7344,67,35281.898
1631028,205382,4181,835542,97604,8930,92,35282.039
2357627,388881,9167,952413,154281,15091,65,35282.195
1165533,153763,2329,351351,43684,2756,52,35282.871
779488,67619,1668,229309,19460,2379,53,35283.844
3073068,781614,15214,1473240,328233,28125,74,35284.195
976216,113734,1505,293069,32360,2163,52,35284.828
1757046,250140,5784,615624,80899,8784,63,35286.371
2056670,321337,8611,880926,125963,14094,67,35286.539
1692661,186047,3794,505311,53020,5077,53,35286.906
3829171,1007829,24695,1946580,440536,45527,78,35288.051
1134686,100043,2368,332964,28094,3472,51,35288.625
1247902,130176,3305,377122,37711,4386,56,35290.016
3018723,475033,12232,1076019,162047,18800,67,35291.621
1272529,101130,2706,381662,28947,3403,56,35292.934
2009661,274427,4874,739447,96359,6607,65,35293.766
1067392,118320,1973,327722,34663,3027,56,35295.805
1616408,384894,7564,692713,146868,12876,68,35298.492
1054595,261053,4226,514601,97995,7960,69,35299.398
1525569,186493,3409,460052,53818,4864,57,35300.902
2620819,663877,16588,1380849,325805,34712,82,35302.020
1120491,201767,3358,421242,65553,5133,53,35302.098
930523,167283,2774,335180,54039,4041,60,35304.883
607800,126734,1948,240780,41770,3003,59,35305.594
1162311,153643,2666,353809,44157,3377,55,35305.906
848889,171814,3074,328137,56741,4244,62,35308.621
2480527,586082,14208,1527651,318091,28101,85,35310.746
1134959,181502,3019,387753,56786,4572,51,35310.863
1905301,459861,8656,1192155,249356,18982,79,35311.148
1284952,176397,3175,388087,50660,4126,56,35314.793
1323575,205329,2369,388164,58296,2808,52,35314.910
1017029,133378,3225,312301,38715,4269,55,35320.367
961202,169253,3917,325524,51547,5274,54,35320.391
1149094,231791,1524,348540,67173,2026,55,35322.117
1437932,121033,4379,430661,34537,5597,56,35324.652
2539411,415525,8208,931156,135610,12103,64,35325.906
2494275,340335,11630,1235740,174359,22415,77,35326.539
2133771,339728,7195,891631,129966,11555,63,35326.688
1308827,144751,2576,408577,42994,3965,56,35327.949
1120560,109070,1706,336140,31299,2082,55,35328.645
2423996,463900,9906,1144713,204957,17537,72,35328.941
1031508,238082,4313,519766,99206,7683,69,35329.637
971147,118148,1620,293185,33774,2168,54,35330.219
2081023,335873,7873,697482,102807,10861,58,35330.293
798921,60475,1674,233046,17176,2477,52,35331.172
1256860,173932,3860,462935,55283,5958,62,35331.613
900401,106972,1675,272957,31216,1770,55,35332.461
2513352,398190,9562,1202538,166222,17097,71,35332.527
3275891,638886,12673,1388574,223925,20383,65,35332.691
1099467,243160,4737,585585,105567,8604,70,35333.348
1925158,274917,7381,1034375,139433,16180,74,35333.480
2257181,261070,7258,737709,78123,9915,60,35334.328
986940,109234,1658,289360,30769,2407,48,35334.434
1448071,323513,8544,756961,139624,14422,71,35335.055
1194438,171435,3725,346607,47705,5108,48,35335.121
1780040,436561,8454,722724,153247,14636,62,35335.176
2155626,503441,8936,660648,144884,12037,52,35335.285
1515969,182996,3733,516031,57717,6060,60,35336.848
956398,133265,2824,336667,43446,3927,59,35337.305
2171223,426791,11771,1134493,231383,24111,84,35338.031
854944,90719,1459,246774,25145,1775,48,35338.371
2455453,516777,10455,1257477,241803,22349,80,35338.781
1647056,203851,3867,495400,58297,4962,52,35339.059
3257120,736686,13067,1545056,299854,23645,73,35340.000
1621617,260130,4369,513798,78156,5940,49,35340.047
2531005,562133,10178,945731,188969,15501,63,35340.535
715069,80130,1530,202442,21493,1738,45,35340.758
2334413,363584,7495,920018,124659,11987,69,35341.637
2264195,283525,7997,1152059,137566,15394,91,35342.750
1210530,247615,5414,642233,110318,10200,73,35343.418
984072,78823,1462,281855,21449,2179,47,35343.500
693840,69063,881,202986,19786,1016,51,35344.504
1297435,182939,2495,398633,53254,3922,55,35344.781
1557341,271185,5583,652871,99993,9241,64,35344.992
1277075,143518,3708,393327,40987,5096,52,35345.254
1113292,119943,1965,326949,33621,2711,51,35345.496
2322563,351345,7410,809278,112855,10674,58,35345.551
979454,99184,1731,287610,27761,2612,49,35345.852
2169232,289673,6126,689562,88751,9095,58,35346.270
1508553,251966,3758,571376,85826,5983,63,35347.746
848093,112678,1784,246200,31781,2449,52,35348.355
1149213,112549,2162,368755,35169,3044,53,35348.395
2353629,527003,9948,990118,200331,15234,69,35348.949
682121,104506,1373,197952,28678,2406,43,35349.027
1301655,337307,6961,673782,145659,13034,74,35349.891
2744459,474741,8483,1002783,158914,12258,61,35350.102
930816,166573,3170,297418,49031,4343,49,35350.273
1177113,75963,1845,336011,20214,2364,48,35350.398
1700464,230315,4227,585650,74617,5762,62,35351.984
3335926,598312,12485,1169987,199943,17395,61,35352.008
2682977,805680,12151,1035134,267576,19216,64,35352.348
687315,62457,1304,182420,14781,1609,38,35352.371
3662894,1058624,23099,1734102,406398,37136,70,35352.688
1140838,140052,1893,322093,36325,2642,43,35352.793
2912111,335204,10456,881643,94773,13918,51,35352.867
1195653,174480,2845,394964,55171,3519,56,35353.465
917894,110613,1584,266986,31066,2003,49,35353.645
838689,146333,3188,324441,49426,4364,61,35354.492
1917760,272433,5157,741932,93992,7795,63,35354.605
1618596,258802,2074,552474,80978,3097,55,35354.773
1143580,163965,2709,349159,47081,3597,48,35354.824
1186577,147908,2803,351348,40816,4245,48,35354.934
3007183,1100193,19088,1448231,454793,36624,75,35355.246
709906,103572,2006,207599,27880,2899,45,35355.512
928279,123566,2675,283469,33817,3961,48,35355.609
1266391,156204,3259,396437,45631,5027,49,35355.637
1207336,336112,5770,721597,159659,12355,79,35356.039
1265891,245213,4763,650261,125716,10936,72,35356.363
1086899,151809,2355,331303,43755,3174,55,35357.230
1228635,242069,3612,437612,77567,5341,61,35358.648
990004,193296,2988,661913,97726,7697,103,35359.602
1269181,130947,2908,389650,37898,4071,56,35360.328
2027570,478673,9040,730825,149037,12383,60,35360.492
1222821,120893,2254,363574,34085,3311,51,35360.777
1099469,161598,2809,341298,46800,3888,51,35360.949
2500659,579549,13086,1862210,352240,35422,101,35361.199
3177395,842063,19036,1868833,382531,36736,86,35362.266
1711106,236107,7738,581083,68695,11024,50,35362.289
2174060,466475,8474,867187,169445,13445,68,35363.621
1088939,117638,2212,312515,31531,3125,46,35363.660
687885,82705,1566,190009,22076,2506,42,35363.766
1150912,140874,2433,347220,39861,3492,52,35364.031
958358,106380,1794,283283,30385,2481,52,35364.516
1108876,277070,5265,485842,103139,7919,67,35364.969
843084,76263,1977,247912,21766,2927,53,35365.758
665820,52509,1067,187632,14492,1453,47,35365.777
2840921,569858,14361,1297486,247849,26743,80,35366.848
982310,86031,1663,291043,24529,2349,51,35367.395
1061302,179662,4218,405442,60403,6584,58,35367.457
891692,243481,5852,474291,98014,9430,67,35367.602
1397167,182518,3166,430854,51880,4223,52,35367.754
1061263,66196,2499,311347,18627,3177,53,35368.340
1543027,219196,1516,553450,73299,2426,57,35368.371
1248118,232868,4065,403724,68534,5635,53,35368.598
1794074,291897,14158,693613,100481,20385,64,35369.527
982590,107159,2121,296874,30533,2803,49,35369.602
2361662,357074,10222,931689,127869,15404,68,35370.715
1937548,476252,7301,805955,187805,13016,70,35371.629
896179,173459,3267,360120,60672,5074,57,35371.777
1810027,402149,5529,818920,143209,9350,64,35371.828
1389581,240270,2625,495465,79617,4612,56,35372.020
2643375,314768,7740,1011379,129090,13285,65,35372.164
1934160,217114,6112,673938,70531,9528,62,35373.141
997287,137547,2695,304828,39873,3887,53,35373.520
1695172,178448,3254,557014,56696,4935,58,35373.813
1452079,339156,7776,622791,120210,11793,62,35373.988
1393163,369950,5925,613490,133325,9506,70,35375.957
1137131,156168,2824,349395,44770,4221,55,35376.336
4586457,924260,18083,1778974,312212,27421,71,35377.039
1052292,261601,6176,461920,98250,10042,62,35377.422
1104894,101845,2030,317686,27738,3293,48,35377.586
1191318,171450,2203,353242,48526,2895,49,35377.711
522120,50272,925,144679,13527,1016,43,35377.914
939448,121780,1750,278107,34833,2723,54,35378.813
1253499,308334,4375,531026,104071,6681,65,35378.891
666009,85058,1682,189103,23378,2121,45,35379.039
1126140,188348,3543,432919,61477,4853,59,35379.305
1059954,93746,2146,313781,26744,2908,55,35381.316
1243483,287433,5901,652050,123774,10616,72,35382.512
1620407,341728,8159,862700,135739,14593,68,35382.598
788145,148678,1844,305653,51467,2479,62,35384.469
889820,90354,1550,263133,25822,2244,53,35385.609
1025209,131137,2087,311335,37780,3002,53,35385.766
881490,203604,3774,409373,75935,6600,65,35386.145
1058879,67065,2343,311834,18901,4058,54,35386.699
2399398,413184,9198,902294,143853,14130,66,35387.984
1048859,181655,2961,394457,59202,4779,55,35388.066
1953462,357111,7468,705681,125093,10806,63,35388.516
703970,75977,1206,205208,21727,1821,51,35391.094
1890980,307569,6185,697950,108139,9140,61,35391.113
1067146,174592,2836,428427,64215,4491,62,35391.480
1327825,171147,3041,405488,49273,4395,56,35392.070
1682825,415176,9000,727752,143060,13653,67,35393.398
1314491,178931,2841,395064,51110,3846,54,35393.820
1340546,143957,2590,448537,45570,4056,54,35393.871
1046372,150423,2050,323131,43369,3197,56,35395.348
2577099,336776,7484,854939,106534,10680,62,35397.309
853884,169566,2514,324009,57801,3717,61,35399.496
954606,86250,4502,277784,23666,6142,49,35399.516
2557362,362064,8317,817219,108114,11662,59,35399.840
964483,109348,1542,284718,31276,1858,53,35400.723
961717,71520,2149,288660,20638,3278,55,35401.730
1984551,428772,9755,1128760,229560,22437,80,35403.699
2970841,563955,9989,1056466,180142,14992,63,35404.211
1471290,386296,9399,825657,168946,16639,75,35404.957
3124205,586378,12479,1456356,248518,22312,73,35405.727
1344513,218079,3139,500787,71470,4781,62,35406.547
2188895,378921,8501,1002533,151920,14525,71,35407.848
1037182,225134,3619,418607,75017,5633,64,35409.652
1193859,126161,3440,363855,36241,4483,56,35413.414
955979,129309,2126,301526,37282,2666,57,35414.699
920162,252778,4884,439191,98492,8481,70,35417.918
908107,105936,1786,272078,30427,2643,54,35420.398
856837,96307,1723,256101,27743,2563,53,35424.660
1314383,81253,2479,396925,23368,3536,56,35425.359
1728941,323741,8210,746573,120372,13658,66,35426.293
671857,82954,1314,186512,22527,2035,44,35426.367
1741998,229914,5935,634921,75749,8327,60,35426.691
2211990,325645,6714,912637,117340,11552,69,35432.176
1345404,205129,3828,468098,68032,6192,61,35433.734
2575932,384250,10371,1627568,267258,28446,85,35433.816
3152947,490686,13091,1492404,245019,25859,75,35434.191
1254382,153589,2902,390064,44573,3782,57,35437.020
1113901,153010,2745,386096,47517,3853,61,35439.543
1584473,364625,7064,776549,150944,12502,69,35439.582
1111142,148361,2668,390849,46838,3861,60,35441.496
1340741,294132,6239,576987,99879,9383,64,35441.777
2579720,686569,12881,1402036,332226,24750,80,35442.305
744041,67525,2874,214644,19297,3917,52,35444.441
1030086,177966,3076,394285,58737,4627,62,35444.824
1010210,158591,2149,297396,45303,3346,54,35446.223
1437018,254868,7468,705017,103736,13765,71,35446.480
1141478,164255,2702,340345,46890,3304,54,35446.996
1187371,314911,6159,771210,156976,13817,79,35447.809
1228130,382453,8057,647461,165994,14746,77,35449.707
1262776,339157,6326,903594,178120,14994,85,35450.723
1251386,121884,3027,380223,34736,4441,48,35450.742
2236268,510590,8976,1133122,211423,17191,75,35451.223
1819300,384249,6078,677715,129464,8949,57,35451.340
1037936,85541,2307,308437,24468,3447,54,35452.199
1156274,245466,6663,679093,115588,12797,76,35453.160
1083302,223909,5423,513340,95123,9194,68,35453.574
2222706,376687,6739,812349,125862,10342,61,35453.816
985359,157384,2986,344824,48924,4478,58,35454.543
912787,93909,1004,263080,26579,1515,50,35454.758
2741295,499530,9973,946406,156359,13724,63,35455.742
920627,168625,3129,338328,54698,4880,60,35456.477
1185684,139428,3228,355907,39684,4054,54,35456.859
1020386,76292,1642,298753,21802,2436,55,35458.594
2035458,482097,10371,939465,194192,18270,75,35458.809
2941290,465854,9756,1454646,223587,20014,69,35458.844
1197056,153207,2543,363070,43566,3494,54,35459.547
984147,100773,1904,289085,28683,2657,53,35460.055
2897908,1006232,14161,1403551,378235,22548,74,35460.625
1224487,138929,3362,354250,37862,4021,49,35460.910
658829,157092,2786,260203,50562,3820,53,35461.012
3019601,538311,13241,1158061,195176,20234,68,35461.461
880058,200644,4588,356559,68306,7341,59,35461.895
845903,159370,2758,304561,50507,3669,54,35462.004
1138294,136931,2091,333394,38420,3025,50,35462.250
2752209,507040,8594,1081243,179425,13641,69,35462.969
684962,145996,1885,265686,49373,3494,60,35463.746
1845709,556666,9635,793422,201602,16387,68,35464.453
1681510,229308,3982,509792,65421,5204,53,35464.684
4172189,1205817,19696,1535793,393637,30733,66,35464.941
1180755,128115,2517,349833,33960,3170,43,35464.977
1706450,249926,6081,662345,90866,9060,63,35465.504
2328342,547047,9733,980421,203397,17077,64,35465.570
1521797,279689,7348,584705,96200,11333,54,35465.633
1208244,137887,2236,353549,38442,3182,51,35466.113
1669065,164183,4287,561423,52633,6111,56,35466.234
1664200,145203,3923,529735,43377,5492,58,35466.891
3141864,634593,14466,1377222,238990,24005,72,35467.703
1213146,146144,2556,360806,40406,3071,48,35467.867
922605,70387,1962,261411,19008,2834,46,35468.070
895602,142119,3514,297333,42364,4660,51,35468.152
1225163,269373,3464,465029,91749,4640,64,35470.125
1470308,198343,3440,438345,56625,4927,51,35470.148
1113234,153635,3350,357065,45925,4375,56,35470.586
1739984,468067,9576,728438,168343,14957,63,35470.676
884884,93885,1694,260770,26625,2674,51,35471.211
1430306,228832,5377,547984,79058,7954,60,35471.328
1096037,131518,2303,329741,37374,3455,54,35472.098
1051870,152815,3202,321081,43781,4379,54,35472.574
2176205,268675,6931,732341,86304,10207,59,35472.797
1235921,260965,4655,561818,99466,7027,62,35472.984
2125863,466220,12815,1129468,227016,24171,75,35473.250
1684138,203670,4328,531977,60783,6265,59,35474.438
971029,68829,1712,275667,18892,2341,48,35474.504
1341075,232346,3696,548105,90539,6303,64,35474.781
2850355,868095,17365,2148822,515433,47604,91,35475.180
1244891,122388,1983,363121,32794,2762,47,35475.477
3690196,692923,14695,1551596,288842,27107,71,35475.773
2006241,298179,6811,838996,111447,10926,62,35476.055
1156564,220411,4116,408426,66916,5511,60,35476.906
947845,121485,2356,280975,34216,3129,50,35476.965
899203,87657,1824,259048,24412,2359,49,35477.164
1472332,308889,5425,653775,121778,9525,64,35477.254
860446,134131,2860,269571,39523,3943,49,35477.395
2466817,368578,9442,926276,123577,14880,62,35477.547
858179,142750,2219,295877,45165,3024,57,35478.180
3047568,510967,14331,1895841,308112,31808,87,35478.809
738357,87902,1526,207337,23280,1601,41,35478.969
1044041,149845,2147,310461,42396,3437,50,35479.367
1012333,99068,1916,302373,28333,2992,54,35480.211
2761056,570998,14976,1316001,236958,25593,71,35480.406
1592880,168518,3829,500990,50881,5065,58,35482.477
3277775,857014,18030,1752444,399242,34825,78,35482.930
1051883,120880,2235,305699,32339,3359,46,35483.164
1259885,163635,2504,373046,45492,3364,49,35483.309
746037,64939,1193,208156,17039,1458,43,35483.371
1101612,139262,2913,323562,38367,3664,47,35483.406
1191139,94772,2977,343722,25603,4149,45,35483.414
2220726,331138,6401,769291,106287,9036,59,35483.852
824277,171176,2833,312655,57903,4109,63,35485.309
932021,133172,2676,290782,38665,3833,53,35485.445
1356300,127983,3105,405620,36065,4721,52,35485.578
1098024,322878,5915,529167,119544,10375,61,35485.617
2401344,442234,11337,1177976,205755,22535,75,35485.824
1944625,282903,5503,798631,108240,8992,62,35486.051
1010229,92744,2857,289725,25613,3979,47,35486.336
1794877,240795,5704,704978,89085,9380,65,35487.137
1493300,300237,6088,749201,128086,11410,66,35487.203
1379027,128682,3338,410785,35075,4537,47,35487.223
1151843,261128,1860,399963,82269,2678,49,35487.297
1304300,150405,3909,393741,41876,5930,46,35487.359
1850364,284810,6936,604075,83506,9848,52,35487.480
2013569,354030,8621,814525,127396,13115,62,35487.832
2031296,315832,6826,857844,120925,11912,69,35488.879
1583328,168583,3623,515862,51575,5380,54,35488.957
1115281,141665,1601,330715,39983,1671,49,35489.145
1268142,117867,2169,377686,33358,2924,54,35489.684
1889948,236410,4944,711705,83470,8294,64,35490.527
3154572,467521,9200,1173750,162734,14149,62,35490.570
985008,117062,1966,291546,33061,3317,49,35490.934
1580403,193219,4149,583112,64406,5657,61,35491.395
977161,90527,1805,283690,25677,2596,53,35492.859
3663473,862866,20018,1558992,314002,31405,72,35493.344
2054601,357253,8822,1568665,273601,26628,107,35493.391
2380713,591686,10809,1008085,210680,17175,67,35493.938
4043225,830498,16997,1632535,293222,26596,67,35494.359
1210585,96099,2333,359428,27354,2963,55,35495.820
1737486,307553,6486,886590,150037,12344,78,35496.422
1105766,107473,2252,326159,30723,3054,55,35498.125
1203722,160424,2578,359935,46069,3507,55,35498.898
1789460,389366,8336,783932,156649,13914,72,35500.926
1501815,188309,2956,452520,55139,4170,56,35502.117
